                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                  3.804,                 3.7292,                 3.6237,                0.50922,                 0.1266,                0.11232,                0.03107,                 3.5588,                  3.478,                 3.5637,               0.067308,             0.00030844,             0.00030844
                     34,                 3.6956,                 3.6059,                 3.5814,                0.46831,                 0.1325,                0.08593,                0.03148,                 3.5635,                 3.5376,                 3.5731,               0.066317,             0.00031711,             0.00031711
                     35,                 3.8269,                 3.6246,                 3.5707,                0.49402,                0.17964,                0.08987,                0.03119,                 3.5367,                   3.51,                 3.5665,               0.065326,             0.00032575,             0.00032575
                     36,                 3.6818,                 3.6031,                 3.5798,                0.99907,                   0.08,                0.10641,                 0.0358,                 3.5263,                 3.5323,                 3.5516,               0.064334,             0.00033434,             0.00033434
                     37,                 3.6102,                 3.5528,                 3.5435,                0.48192,                0.13964,                0.08466,                 0.0273,                 3.4951,                 3.5564,                 3.5425,               0.063343,             0.00034289,             0.00034289
                     38,                 3.6687,                 3.6384,                 3.6166,                0.25741,                0.14679,                0.07913,                 0.0231,                 3.4841,                 3.5425,                  3.534,               0.062351,             0.00035141,             0.00035141
                     39,                 3.7476,                 3.5773,                 3.5612,                0.27698,                 0.1007,                0.05457,                0.01783,                 3.4788,                  3.534,                 3.5261,                0.06136,             0.00035988,             0.00035988
                     40,                  3.662,                 3.6459,                 3.5711,                0.49905,                0.13964,                0.06112,                 0.0264,                 3.4823,                  3.544,                 3.5367,               0.060368,             0.00036832,             0.00036832
                     41,                 3.6226,                 3.6121,                 3.5962,                0.49662,                0.13964,                  0.051,                0.01994,                 3.4941,                 3.5299,                 3.5385,               0.059377,             0.00037672,             0.00037672
                     42,                 3.6583,                 3.6295,                 3.5978,                0.51022,                0.13786,                0.05234,                 0.0199,                 3.4863,                  3.493,                 3.5393,               0.058385,             0.00038507,             0.00038507
                     43,                  3.734,                  3.638,                 3.5477,                0.50409,                0.13964,                0.05577,                0.01959,                 3.5174,                 3.4547,                 3.5293,               0.057393,             0.00039339,             0.00039339
                     44,                 3.7531,                  3.693,                 3.5581,                 0.4729,                0.12714,                0.05962,                0.02118,                 3.5291,                 3.4153,                 3.5234,               0.056402,             0.00040167,             0.00040167
                     45,                 3.6913,                 3.7082,                 3.5774,                0.25825,                0.13964,                0.06206,                0.02364,                 3.5663,                 3.4023,                 3.5148,                0.05541,             0.00040991,             0.00040991
                     46,                 3.6819,                 3.6749,                  3.585,                0.49421,                0.05964,                0.08239,                0.03224,                 3.5743,                 3.4399,                 3.5104,               0.054418,              0.0004181,              0.0004181
                     47,                 3.6462,                 3.5447,                 3.5658,                0.59948,                0.09415,                0.11811,                0.04638,                 3.5483,                 3.3792,                 3.5385,               0.053426,             0.00042626,             0.00042626
                     48,                 3.6964,                 3.6686,                 3.5415,                0.86526,                0.11933,                0.15054,                0.05856,                 3.5221,                 3.3418,                 3.5483,               0.052434,             0.00043438,             0.00043438
                     49,                 3.6395,                 3.5411,                 3.5651,                0.55935,                0.12714,                0.13993,                0.06242,                 3.5053,                 3.3453,                 3.5513,               0.051442,             0.00044246,             0.00044246
                     50,                 3.5884,                 3.4996,                 3.5219,                0.54287,                0.12714,                0.08874,                0.03356,                 3.4917,                 3.3473,                 3.5601,               0.050451,              0.0004505,              0.0004505
                     51,                 3.6146,                 3.5886,                 3.5492,                0.51316,                0.12714,                0.08013,                0.02711,                 3.4666,                 3.3809,                 3.5507,               0.049459,              0.0004585,              0.0004585
                     52,                 3.5738,                 3.5888,                 3.5507,                0.59547,                 0.0925,                0.13635,                0.03126,                 3.4894,                 3.3881,                  3.546,               0.048466,             0.00046646,             0.00046646
                     53,                 3.6353,                 3.6169,                 3.5266,                0.54822,                0.13201,                0.11867,                0.02561,                 3.5006,                 3.4126,                 3.5333,               0.047474,             0.00047438,             0.00047438
                     54,                 3.5163,                 3.5038,                 3.4416,                0.49961,                 0.1325,                0.10692,                0.03173,                 3.4873,                 3.4135,                 3.5237,               0.046482,             0.00048226,             0.00048226
                     55,                 3.6794,                 3.5372,                 3.5382,                0.77876,                   0.12,                0.15307,                0.04293,                  3.478,                 3.4606,                 3.5147,                0.04549,             0.00049011,             0.00049011
                     56,                 3.5712,                 3.6309,                 3.5235,                0.73672,                   0.12,                0.13787,                0.04425,                 3.4471,                 3.6541,                 3.4993,               0.044498,             0.00049791,             0.00049791
                     57,                 3.5821,                 3.6059,                 3.4958,                0.49271,                0.20464,                0.10216,                0.03176,                 3.4625,                 3.6357,                 3.5193,               0.043506,             0.00050567,             0.00050567
                     58,                 3.6237,                 3.5275,                 3.5154,                0.79275,                   0.12,                0.14607,                0.04208,                 3.4566,                 3.6749,                 3.5146,               0.042513,             0.00051339,             0.00051339
                     59,                 3.6152,                 3.5361,                 3.5097,                 0.9465,                0.11159,                0.13986,                0.04572,                 3.4655,                 3.6101,                 3.5136,               0.041521,             0.00052108,             0.00052108
                     60,                 3.5446,                 3.4516,                 3.5102,                0.98915,                   0.12,                0.15137,                0.05012,                 3.4667,                 3.6801,                 3.5229,               0.040529,             0.00052872,             0.00052872
                     61,                 3.5185,                 3.6622,                 3.4771,                0.94939,                   0.08,                0.12511,                0.04696,                 3.4502,                 3.6758,                 3.5164,               0.039536,             0.00053632,             0.00053632
                     62,                 3.6883,                 3.4745,                 3.5509,                0.68265,                   0.12,                0.09726,                0.04353,                 3.4161,                 3.5809,                 3.5179,               0.038544,             0.00054389,             0.00054389
                     63,                 3.6584,                   3.62,                 3.5509,                0.27243,                0.19679,                0.09173,                0.03771,                 3.3751,                 3.5978,                 3.5211,               0.037551,             0.00055141,             0.00055141
                     64,                 3.6113,                 3.4537,                 3.5023,                0.55834,                  0.105,                0.09771,                0.03605,                 3.3348,                 3.6692,                 3.5356,               0.036559,              0.0005589,              0.0005589
                     65,                 3.5391,                 3.3937,                 3.5281,                0.27564,                0.14964,                0.09537,                0.04273,                 3.3045,                 3.5914,                 3.5429,               0.035566,             0.00056634,             0.00056634
                     66,                 3.5108,                 3.4497,                 3.5418,                0.80388,                 0.0925,                0.07482,                0.02777,                 3.3098,                 3.6315,                 3.5381,               0.034574,             0.00057375,             0.00057375
                     67,                   3.53,                 3.4419,                 3.5194,                0.29826,                0.13714,                0.07231,                0.02583,                 3.2927,                 3.5946,                 3.5165,               0.033581,             0.00058112,             0.00058112
                     68,                 3.6015,                 3.5136,                 3.5073,                0.89126,                   0.08,                0.08976,                 0.0318,                  3.323,                 3.6818,                 3.5217,               0.032588,             0.00058844,             0.00058844
