                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 3.1822,                 3.1996,                 2.9699,                0.00014,                0.01111,                  9e-05,                  3e-05,                 4.5576,                    inf,                 30.022,               0.074253,             0.00025331,             0.00025331
                     27,                 3.1629,                 3.2588,                 3.0031,                 0.0002,                0.01111,                0.00013,                  4e-05,                 5.0441,                    inf,                 46.612,               0.073263,             0.00026278,             0.00026278
                     28,                 3.2498,                 3.3717,                 3.1058,                0.00014,                0.01111,                  9e-05,                  1e-05,                 5.0542,                    inf,                 47.022,               0.072272,             0.00027224,             0.00027224
                     29,                 3.1057,                 3.2271,                 3.0171,                0.00014,                0.01111,                  9e-05,                  1e-05,                 5.1357,                    inf,                 38.362,               0.071282,             0.00028167,             0.00028167
                     30,                 3.1166,                 3.3655,                 3.1899,                0.00079,                  0.075,                0.00059,                0.00011,                 3.5484,                    inf,                 13.189,               0.070291,             0.00029109,             0.00029109
                     31,                 3.0812,                 3.3219,                 2.9644,                 0.0007,                  0.075,                0.00062,                0.00014,                 3.4101,                    inf,                 14.527,                 0.0693,             0.00030049,             0.00030049
                     32,                 3.1049,                 3.4113,                 2.8724,                0.00049,                   0.05,                0.00044,                  9e-05,                 4.0526,                    inf,                 19.775,                0.06831,             0.00030986,             0.00030986
                     33,                 3.0034,                 3.3458,                 2.9266,                0.00051,                   0.05,                0.00048,                  8e-05,                 4.0267,                    inf,                 24.624,               0.067319,             0.00031922,             0.00031922
                     34,                 3.0212,                 3.3364,                  2.991,                0.00053,                   0.05,                 0.0005,                0.00014,                  4.066,                    inf,                 28.125,               0.066329,             0.00032856,             0.00032856
                     35,                 3.0012,                 3.2964,                 3.0372,                0.00052,                   0.05,                0.00047,                0.00011,                 4.0332,                    inf,                 32.402,               0.065338,             0.00033787,             0.00033787
                     36,                 2.9005,                 3.2906,                 2.9464,                0.00052,                   0.05,                0.00052,                0.00011,                 4.2193,                    inf,                  25.31,               0.064347,             0.00034717,             0.00034717
                     37,                  2.893,                 3.2453,                 2.8167,                0.00052,                   0.05,                0.00048,                 0.0001,                 4.2242,                    inf,                 25.462,               0.063356,             0.00035645,             0.00035645
                     38,                 2.9316,                  3.153,                 2.8002,                0.00051,                   0.05,                0.00047,                 0.0001,                 4.2598,                    inf,                 21.633,               0.062366,              0.0003657,              0.0003657
                     39,                 2.9365,                 3.1475,                 2.9457,                0.00051,                   0.05,                0.00047,                 0.0001,                 5.0823,                    inf,                 10.599,               0.061375,             0.00037494,             0.00037494
                     40,                 3.1643,                 3.2811,                 3.0491,                0.00042,                   0.05,                0.00037,                 0.0001,                 4.3383,                    inf,                 13.291,               0.060384,             0.00038416,             0.00038416
                     41,                 2.8878,                 3.1831,                 2.9195,                 0.0005,                   0.05,                0.00046,                 0.0001,                 4.2291,                    inf,                 22.234,               0.059393,             0.00039336,             0.00039336
                     42,                 2.9527,                  3.089,                 3.0904,                0.00052,                   0.05,                0.00048,                  7e-05,                 4.2631,                    inf,                 13.838,               0.058403,             0.00040254,             0.00040254
                     43,                 2.9562,                 3.2074,                 2.8649,                0.00052,                   0.05,                0.00056,                0.00011,                 3.8427,                    inf,                 11.665,               0.057412,             0.00041169,             0.00041169
                     44,                 3.0448,                 3.2844,                 2.9706,                0.00035,                   0.05,                0.00035,                0.00012,                 3.7835,                    inf,                 12.959,               0.056421,             0.00042083,             0.00042083
                     45,                 2.8371,                 3.1501,                 2.9004,                0.00037,                    0.1,                0.00043,                 0.0001,                 3.7913,                    inf,                 10.853,                0.05543,             0.00042995,             0.00042995
                     46,                 2.8409,                 3.1572,                 2.8866,                0.00036,                    0.1,                0.00043,                0.00014,                 3.6911,                    inf,                 6.2112,               0.054439,             0.00043905,             0.00043905
                     47,                 2.9319,                 3.1629,                 2.9396,                0.00036,                    0.1,                0.00043,                0.00014,                 4.7462,                    inf,                 7.7494,               0.053448,             0.00044813,             0.00044813
                     48,                 2.9661,                 3.1735,                 2.9159,                0.00048,                    0.1,                0.00121,                0.00039,                 3.7906,                    inf,                 5.7004,               0.052457,             0.00045719,             0.00045719
                     49,                  2.803,                 3.2749,                  2.824,                0.00047,                    0.1,                0.00088,                0.00041,                 3.4799,                    inf,                 5.4534,               0.051466,             0.00046623,             0.00046623
                     50,                 2.8034,                 3.0681,                  2.872,                0.00047,                    0.1,                0.00046,                  7e-05,                 4.1093,                    inf,                 6.8621,               0.050475,             0.00047525,             0.00047525
                     51,                 2.8546,                 3.0598,                  2.869,                0.00017,                 0.0375,                0.00064,                  6e-05,                 4.6558,                    inf,                 8.6484,               0.049484,             0.00048425,             0.00048425
                     52,                 2.8674,                 2.9907,                 2.8426,                0.00176,                 0.1125,                0.00163,                 0.0004,                 3.5699,                    inf,                 5.3744,               0.048493,             0.00049323,             0.00049323
                     53,                 2.7509,                 3.0745,                  2.762,                 0.2003,                  0.075,                0.00031,                  8e-05,                 4.0055,                    inf,                 8.7022,               0.047502,             0.00050219,             0.00050219
                     54,                 2.7321,                 2.9005,                 2.7411,                0.00034,                  0.075,                0.00031,                0.00013,                 4.4372,                    inf,                 10.007,               0.046511,             0.00051113,             0.00051113
                     55,                 2.7257,                 2.9867,                 2.7888,                0.20034,                 0.0625,                0.00051,                0.00013,                 4.6183,                    inf,                  21.87,                0.04552,             0.00052005,             0.00052005
                     56,                 2.9313,                 3.0504,                 2.8035,                0.20035,                   0.05,                0.00459,                0.00049,                 4.7184,                    inf,                 25.682,               0.044529,             0.00052895,             0.00052895
                     57,                 2.8271,                 3.0505,                 2.8565,                0.20053,                 0.0625,                0.00079,                 0.0001,                 4.6145,                    inf,                 20.829,               0.043538,             0.00053783,             0.00053783
                     58,                  2.876,                  3.189,                 2.7952,                0.40046,                  0.075,                0.00182,                0.00025,                 4.5498,                    inf,                 18.478,               0.042547,              0.0005467,              0.0005467
                     59,                  2.717,                 2.8621,                 2.7306,                0.20246,                  0.075,                0.00321,                0.00066,                  4.268,                 215.69,                 10.548,               0.041556,             0.00055554,             0.00055554
                     60,                 2.8672,                  3.088,                 2.7544,                0.20335,                  0.075,                0.00345,                0.00057,                 4.2833,                 118.22,                 11.123,               0.040564,             0.00056436,             0.00056436
                     61,                 2.7727,                 2.9685,                 2.7855,                 0.4033,                  0.075,                0.00262,                0.00045,                  4.665,                 34.627,                 11.737,               0.039573,             0.00057316,             0.00057316
                     62,                 2.8011,                 2.8799,                 2.7428,                0.00305,                 0.0625,                0.00205,                 0.0003,                 4.6999,                 109.98,                  10.77,               0.038582,             0.00058194,             0.00058194
                     63,                 2.7409,                 2.9751,                 2.7027,                0.00277,                   0.05,                0.00229,                0.00031,                 4.4418,                 386.53,                 12.731,               0.037591,             0.00059071,             0.00059071
                     64,                 2.7038,                  2.904,                 2.7101,                0.00349,                   0.05,                0.00311,                0.00036,                 4.4822,                 349.38,                 14.556,               0.036599,             0.00059945,             0.00059945
                     65,                 2.7902,                 2.9136,                 2.7762,                0.00349,                   0.05,                0.00311,                0.00036,                 4.3574,                 13.281,                 10.819,               0.035608,             0.00060817,             0.00060817
                     66,                 2.6335,                 2.8548,                 2.5757,                0.00349,                   0.05,                0.00311,                0.00036,                 4.3091,                 15.708,                 10.209,               0.034617,             0.00061688,             0.00061688
                     67,                 2.6603,                 2.9529,                 2.6974,                0.00349,                   0.05,                0.00311,                0.00036,                 4.0361,                 20.169,                 8.3926,               0.033626,             0.00062556,             0.00062556
                     68,                 2.6941,                 3.0747,                 2.7545,                0.00349,                   0.05,                0.00311,                0.00036,                 5.6645,                 487.07,                 20.723,               0.032634,             0.00063422,             0.00063422
                     69,                 2.7515,                 2.9373,                 2.7736,                0.00349,                   0.05,                0.00311,                0.00036,                 4.9012,                 439.08,                 8.9352,               0.031643,             0.00064287,             0.00064287
                     70,                 2.7615,                 2.9999,                 2.6765,                0.00037,                   0.05,                0.00028,                  4e-05,                 4.1343,                 413.79,                 7.5648,               0.030651,             0.00065149,             0.00065149
                     71,                 2.6625,                 2.7672,                 2.6549,                0.00018,                 0.0375,                0.00013,                  3e-05,                  4.414,                    inf,                 8.3407,                0.02966,             0.00066009,             0.00066009
                     72,                 2.7888,                 2.7389,                 2.6981,                0.00037,                  0.075,                0.00029,                  4e-05,                 3.9109,                  236.5,                 6.5231,               0.028669,             0.00066868,             0.00066868
                     73,                 2.6368,                 2.9418,                 2.5579,                0.00037,                  0.075,                0.00029,                  4e-05,                 4.0088,                 181.96,                 6.3945,               0.027677,             0.00067724,             0.00067724
                     74,                 2.7781,                 3.1629,                 2.6491,                0.00037,                  0.075,                0.00029,                  4e-05,                 4.0322,                 165.88,                 6.8614,               0.026686,             0.00068579,             0.00068579
                     75,                  2.761,                 2.9669,                 2.7071,                 0.0005,                 0.0375,                0.00044,                  8e-05,                 4.1746,                 125.72,                  5.803,               0.025694,             0.00069431,             0.00069431
                     76,                 2.6713,                 2.8422,                  2.613,                 0.0001,                 0.0125,                  6e-05,                  1e-05,                  4.962,                 60.701,                 8.7424,               0.024703,             0.00070282,             0.00070282
                     77,                 2.5778,                 2.7832,                 2.6333,                0.00012,                    0.1,                  9e-05,                  1e-05,                  4.974,                 88.025,                 8.8063,               0.023711,              0.0007113,              0.0007113
                     78,                 2.6725,                 2.8279,                 2.6645,                0.00013,                    0.1,                  9e-05,                  1e-05,                 4.9683,                 85.048,                 8.8197,                0.02272,             0.00071977,             0.00071977
                     79,                 2.7221,                  2.826,                 2.6815,                0.40023,                    0.1,                0.00015,                  2e-05,                 4.8408,                 66.131,                 8.8803,               0.021728,             0.00072821,             0.00072821
                     80,                  2.663,                 2.8045,                 2.6441,                0.40023,                    0.1,                0.00015,                  2e-05,                 5.0247,                 157.93,                 7.7524,               0.020737,             0.00073664,             0.00073664
                     81,                 2.6287,                 2.8656,                 2.5571,                0.40023,                    0.1,                0.00015,                  2e-05,                 5.5386,                 600.58,                  7.018,               0.019745,             0.00074505,             0.00074505
                     82,                 2.6732,                 2.8403,                 2.5991,                0.40023,                    0.1,                0.00015,                  2e-05,                 5.9231,                 4645.4,                 8.2515,               0.018753,             0.00075343,             0.00075343
                     83,                 2.5815,                 2.7988,                 2.5676,                0.40023,                    0.1,                0.00015,                  2e-05,                 5.0072,                 316.65,                 9.7749,               0.017762,              0.0007618,              0.0007618
                     84,                 2.5889,                  2.754,                 2.5731,                0.40023,                    0.1,                0.00015,                  2e-05,                 5.0301,                 131.47,                 12.924,                0.01677,             0.00077015,             0.00077015
                     85,                 2.5892,                 2.8027,                 2.6232,                0.40023,                    0.1,                0.00015,                  2e-05,                 4.9807,                 33.819,                 12.409,               0.015778,             0.00077847,             0.00077847
                     86,                 2.7485,                 2.8248,                  2.694,                0.40023,                    0.1,                0.00015,                  2e-05,                 5.0011,                 64.215,                 11.808,               0.014787,             0.00078678,             0.00078678
                     87,                 2.6521,                 2.8997,                 2.5184,                0.40023,                    0.1,                0.00015,                  2e-05,                 4.6427,                 16.016,                 9.0254,               0.013795,             0.00079507,             0.00079507
                     88,                 2.6033,                 2.8511,                 2.5348,                0.40023,                    0.1,                0.00015,                  2e-05,                 5.2528,                 8.1775,                  9.899,               0.012803,             0.00080333,             0.00080333
                     89,                 2.5149,                 2.8002,                 2.4919,                0.40023,                    0.1,                0.00015,                  2e-05,                 4.5571,                 6.5974,                 6.3431,               0.011812,             0.00081158,             0.00081158
                     90,                 2.5336,                 2.9287,                  2.585,                0.00019,                 0.0375,                0.00012,                  2e-05,                 4.8646,                 7.6488,                 7.6874,                0.01082,             0.00081981,             0.00081981
                     91,                  2.532,                 2.6858,                 2.5565,                0.00019,                 0.0375,                0.00012,                  2e-05,                  5.024,                 24.676,                 14.273,               0.009828,             0.00082802,             0.00082802
                     92,                 2.6191,                 2.8383,                 2.5941,                0.00019,                 0.0375,                0.00012,                  2e-05,                 4.7672,                 12.089,                 9.7038,              0.0088362,             0.00083621,             0.00083621
                     93,                 2.5633,                 2.8288,                 2.6038,                0.00019,                 0.0375,                0.00012,                  2e-05,                 4.4395,                 7.1247,                 5.8653,              0.0078444,             0.00084437,             0.00084437
                     94,                 2.6333,                 2.8423,                 2.5819,                0.00019,                 0.0375,                0.00012,                  2e-05,                 4.3416,                 7.6617,                 5.7374,              0.0068525,             0.00085252,             0.00085252
                     95,                 2.6151,                 2.8724,                 2.5096,                0.00019,                 0.0375,                0.00012,                  2e-05,                 5.1049,                 8.3023,                  6.067,              0.0058607,             0.00086065,             0.00086065
                     96,                 2.4858,                 2.7904,                 2.5358,                0.00019,                 0.0375,                0.00012,                  2e-05,                 3.8367,                 7.5304,                 4.2549,              0.0048688,             0.00086876,             0.00086876
                     97,                 2.5898,                 2.9329,                 2.5614,                0.00019,                 0.0375,                0.00012,                  2e-05,                 4.1018,                 18.308,                 4.7333,              0.0038769,             0.00087685,             0.00087685
                     98,                 2.4843,                 2.6514,                 2.4975,                0.00019,                 0.0375,                0.00012,                  2e-05,                 4.2717,                 146.36,                 5.0532,              0.0028849,             0.00088492,             0.00088492
                     99,                 2.5069,                 2.7272,                 2.5081,                0.00019,                 0.0375,                0.00012,                  2e-05,                 3.3518,                 204.06,                 4.4205,               0.001893,             0.00089297,             0.00089297
                    100,                 2.5629,                  2.825,                 2.5587,                0.00019,                 0.0375,                0.00012,                  2e-05,                 3.9654,                    inf,                 6.5831,               0.000901,               0.000901,               0.000901
                    101,                 2.5532,                 2.6655,                  2.546,                0.00034,                 0.0125,                0.00028,                 0.0001,                 4.9703,                    inf,                 14.545,               0.000901,               0.000901,               0.000901
                    102,                 2.5462,                 2.7724,                 2.5243,                0.00024,                 0.0125,                0.00014,                  5e-05,                 5.2562,                    inf,                 20.257,             0.00090001,             0.00090001,             0.00090001
                    103,                  2.494,                 2.7438,                 2.5492,                 0.2003,                 0.0125,                0.00014,                  4e-05,                  5.335,                 636.29,                  21.39,             0.00089902,             0.00089902,             0.00089902
                    104,                 2.5664,                  2.731,                 2.5104,                0.20075,                  0.025,                 0.0002,                  5e-05,                  5.127,                 575.29,                 17.598,             0.00089803,             0.00089803,             0.00089803
                    105,                 2.4606,                  2.702,                 2.5335,                 0.0008,                  0.025,                0.00045,                0.00013,                 4.8736,                 527.81,                 12.165,             0.00089704,             0.00089704,             0.00089704
                    106,                 2.4849,                 2.7717,                 2.5924,                 0.0008,                  0.025,                0.00045,                0.00013,                 6.1546,                 1077.5,                 29.258,             0.00089605,             0.00089605,             0.00089605
                    107,                 2.6294,                 2.8972,                 2.6801,                 0.0008,                  0.025,                0.00045,                0.00013,                 6.2503,                 937.91,                  25.58,             0.00089506,             0.00089506,             0.00089506
                    108,                 2.5828,                 2.7513,                 2.5824,                 0.0008,                  0.025,                0.00045,                0.00013,                 4.0529,                 215.25,                 7.3669,             0.00089407,             0.00089407,             0.00089407
                    109,                 2.5228,                  2.839,                 2.5546,                0.00053,                 0.0625,                0.00077,                0.00015,                 4.1028,                 9.1762,                 7.6805,             0.00089308,             0.00089308,             0.00089308
