                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 3.2168,                 3.5551,                 3.2073,                0.63916,                 0.1175,                0.05249,                 0.0106,                 3.2256,                 16.748,                 4.0464,              0.0086536,              0.0086536,              0.0086536
                     36,                  3.138,                 3.5924,                 3.2104,                0.02415,                0.22571,                0.02486,                0.00646,                 3.1439,                 12.744,                 3.9373,               0.008614,               0.008614,               0.008614
                     37,                 2.9554,                 3.4154,                 3.1128,                0.14451,                0.23179,                0.10752,                0.01924,                 3.1753,                 10.832,                 3.8354,              0.0085744,              0.0085744,              0.0085744
                     38,                  3.126,                 3.6507,                 3.2521,                 0.0373,                0.24107,                0.05039,                0.01503,                 3.0481,                 3.8731,                 3.1802,              0.0085348,              0.0085348,              0.0085348
                     39,                 3.0051,                  3.486,                 3.0979,                0.01609,                0.36286,                0.01785,                 0.0038,                 3.2632,                 36.724,                  4.222,              0.0084952,              0.0084952,              0.0084952
                     40,                 3.0535,                 3.6294,                 3.1686,                0.27513,                0.26571,                   0.08,                 0.0262,                 3.0056,                 4.3238,                 3.1582,              0.0084556,              0.0084556,              0.0084556
                     41,                 3.0455,                 3.4051,                 3.0959,                0.37699,                0.11143,                0.06681,                0.03473,                  3.184,                 4.2567,                 3.1767,               0.008416,               0.008416,               0.008416
                     42,                 3.0338,                 3.3953,                 3.1455,                0.34974,                0.06679,                0.05239,                0.01283,                 3.9015,                 4.5932,                 3.6983,              0.0083764,              0.0083764,              0.0083764
                     43,                 2.9564,                 3.3838,                 3.0956,                0.26276,                  0.175,                0.09259,                0.03756,                 2.9569,                 3.6449,                 3.0161,              0.0083368,              0.0083368,              0.0083368
                     44,                 2.9471,                 3.3184,                 3.0492,                0.26519,                0.09549,                0.05516,                0.01651,                 2.9736,                 3.6141,                 3.0489,              0.0082972,              0.0082972,              0.0082972
                     45,                   2.92,                 3.2883,                 2.9802,                0.54162,                0.10893,                0.07247,                0.02802,                  2.824,                 3.7843,                 2.9107,              0.0082576,              0.0082576,              0.0082576
                     46,                 2.9541,                 3.3594,                 3.0063,                0.10463,                0.31321,                0.11934,                0.05141,                 2.8952,                 4.3124,                 2.9072,               0.008218,               0.008218,               0.008218
                     47,                 2.9242,                 3.1815,                 3.0044,                0.11506,                0.20737,                 0.0935,                0.03001,                 2.9669,                 3.7455,                 2.9147,              0.0081784,              0.0081784,              0.0081784
                     48,                  2.791,                 3.2486,                 2.8608,                0.06102,                0.09464,                0.06001,                0.01728,                 2.9489,                 3.6694,                 2.9212,              0.0081388,              0.0081388,              0.0081388
                     49,                 2.7803,                 3.2327,                 2.8545,                0.86271,                   0.05,                0.05439,                0.02244,                 3.0134,                 3.8373,                 3.0047,              0.0080992,              0.0080992,              0.0080992
                     50,                 2.7867,                 3.1218,                 2.9093,                0.12826,                0.25956,                0.10779,                0.04388,                 2.9279,                 3.5923,                 2.9531,              0.0080596,              0.0080596,              0.0080596
                     51,                 2.9835,                 3.2536,                  2.959,                0.16641,                0.15378,                0.12577,                 0.0474,                 2.8731,                 4.1433,                 2.8263,                0.00802,                0.00802,                0.00802
                     52,                 2.7839,                 3.0921,                 2.8788,                0.13475,                 0.2096,                0.10428,                0.03541,                 3.0007,                 4.6692,                 2.8665,              0.0079804,              0.0079804,              0.0079804
                     53,                 2.8478,                 3.2009,                 2.8167,                0.25391,                   0.05,                0.02877,                0.00658,                 3.1761,                   4.24,                 3.0336,              0.0079408,              0.0079408,              0.0079408
                     54,                 2.7316,                 3.0881,                 2.7432,                0.46362,                0.23071,                0.15784,                0.05948,                 2.8296,                 4.0259,                 2.7845,              0.0079012,              0.0079012,              0.0079012
