                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 2.9083,                 3.3013,                 2.9739,                0.00081,                0.00714,                0.00051,                 0.0001,                 3.7758,                  26329,                 14.372,               0.065326,             0.00032575,             0.00032575
                     36,                 2.9178,                 3.2601,                  2.981,                0.00081,                0.00714,                0.00051,                 0.0001,                 3.7475,                  24745,                 12.916,               0.064334,             0.00033434,             0.00033434
                     37,                 2.7717,                  3.087,                 2.9274,                0.00081,                0.00714,                0.00051,                 0.0001,                 3.7141,                  20024,                 10.648,               0.063343,             0.00034289,             0.00034289
                     38,                 2.7607,                 3.2753,                 2.8777,                0.00038,                   0.05,                0.00085,                  8e-05,                  3.799,                  18011,                 10.749,               0.062351,             0.00035141,             0.00035141
                     39,                 2.8062,                 3.2456,                  2.901,                0.00038,                   0.05,                0.00085,                  8e-05,                 3.7781,                  14316,                 10.241,                0.06136,             0.00035988,             0.00035988
                     40,                 2.8043,                  3.243,                 2.8614,                0.00038,                   0.05,                0.00085,                  8e-05,                 3.7197,                 8204.4,                 8.4332,               0.060368,             0.00036832,             0.00036832
                     41,                 2.7976,                 3.3632,                 2.9548,                0.00023,                   0.05,                0.00016,                  2e-05,                 3.8261,                 5977.5,                 8.0781,               0.059377,             0.00037672,             0.00037672
                     42,                 2.8419,                 3.2334,                 2.9295,                0.00022,                   0.05,                0.00016,                  2e-05,                 3.8938,                 2856.4,                 8.2271,               0.058385,             0.00038507,             0.00038507
                     43,                 2.7958,                 3.2323,                 2.9318,                0.00026,                   0.05,                0.00016,                  2e-05,                 3.8687,                 367.62,                 7.2373,               0.057393,             0.00039339,             0.00039339
                     44,                 2.8181,                 3.3007,                 2.8129,                0.00026,                   0.05,                0.00016,                  2e-05,                 3.8981,                  400.4,                 8.2662,               0.056402,             0.00040167,             0.00040167
                     45,                 2.8078,                 3.1109,                  2.795,                0.00026,                   0.05,                0.00016,                  2e-05,                 3.8428,                 1221.7,                 7.6506,                0.05541,             0.00040991,             0.00040991
                     46,                 2.8592,                 3.2263,                 2.8837,                0.00026,                   0.05,                0.00016,                  2e-05,                 3.8412,                 209.99,                 7.2358,               0.054418,              0.0004181,              0.0004181
                     47,                 2.7123,                 3.1229,                 2.8289,                0.06667,                0.00714,                0.03569,                0.00357,                 3.8761,                 29.556,                 7.4279,               0.053426,             0.00042626,             0.00042626
                     48,                 2.6917,                  3.013,                 2.7712,                0.01111,                0.00714,                0.01236,                0.00371,                 3.8324,                 8.1311,                 7.9197,               0.052434,             0.00043438,             0.00043438
                     49,                 2.6989,                 3.0747,                 2.7883,                 0.0032,                0.14179,                0.00975,                0.00235,                 3.9571,                 4.3964,                 8.0046,               0.051442,             0.00044246,             0.00044246
                     50,                 2.7348,                   3.13,                  2.913,                0.60731,                   0.04,                0.00327,                0.00039,                 4.2693,                 5.6917,                 7.9359,               0.050451,              0.0004505,              0.0004505
                     51,                 2.7321,                 3.1092,                 2.8628,                0.60141,                   0.04,                0.00251,                0.00026,                 4.3507,                 36.328,                 9.3909,               0.049459,              0.0004585,              0.0004585
                     52,                 2.7163,                 3.0167,                 2.8309,                0.20037,                   0.04,                0.00038,                  5e-05,                 4.3873,                 7.6333,                  10.22,               0.048466,             0.00046646,             0.00046646
                     53,                  2.655,                 2.9984,                 2.8354,                0.00038,                 0.0375,                0.00057,                  7e-05,                 4.3508,                 5.6137,                 10.504,               0.047474,             0.00047438,             0.00047438
                     54,                 2.5598,                 2.9858,                 2.7048,                0.00237,                  0.025,                0.00045,                  5e-05,                  4.402,                 7.9588,                 10.183,               0.046482,             0.00048226,             0.00048226
                     55,                 2.7485,                 3.0957,                 2.8577,                0.00059,                 0.0125,                0.00015,                  2e-05,                 4.2543,                 12.906,                 9.8707,                0.04549,             0.00049011,             0.00049011
                     56,                 2.6514,                 3.1168,                 2.7562,                0.40112,                  0.025,                0.00021,                  3e-05,                 4.1495,                 36.906,                 9.9856,               0.044498,             0.00049791,             0.00049791
                     57,                 2.5803,                 3.0708,                 2.7417,                0.40033,                 0.0125,                  5e-05,                  1e-05,                 4.1934,                 49.624,                 9.5546,               0.043506,             0.00050567,             0.00050567
                     58,                 2.5999,                 3.0242,                 2.7335,                0.20108,                 0.0125,                0.00013,                  2e-05,                 4.2024,                  42.89,                 9.1409,               0.042513,             0.00051339,             0.00051339
                     59,                  2.624,                  3.222,                 2.8037,                0.20108,                 0.0125,                0.00013,                  2e-05,                 4.1898,                 13.268,                  8.771,               0.041521,             0.00052108,             0.00052108
                     60,                 2.5673,                 3.0783,                 2.8131,                0.20108,                 0.0125,                0.00013,                  2e-05,                 4.3726,                 50.785,                 7.9447,               0.040529,             0.00052872,             0.00052872
                     61,                 2.7336,                 3.2576,                  2.809,                0.20108,                 0.0125,                0.00013,                  2e-05,                 4.3281,                 1032.2,                 8.2475,               0.039536,             0.00053632,             0.00053632
                     62,                 2.7643,                 3.0166,                 2.8437,                0.20108,                 0.0125,                0.00013,                  2e-05,                 4.0624,                 52.222,                 6.5106,               0.038544,             0.00054389,             0.00054389
                     63,                 2.6903,                 3.1258,                 2.7747,                0.00568,                0.09464,                0.00492,                0.00079,                 3.9491,                 4.6972,                 5.1345,               0.037551,             0.00055141,             0.00055141
                     64,                 2.6887,                 3.0497,                  2.745,                0.00098,                0.05714,                 0.0011,                0.00021,                 4.0123,                  4.781,                 5.0986,               0.036559,              0.0005589,              0.0005589
                     65,                 2.6088,                 2.9735,                 2.8014,                0.00384,                 0.1675,                0.00377,                0.00062,                 3.6631,                 5.1693,                 5.2449,               0.035566,             0.00056634,             0.00056634
                     66,                 2.5648,                 2.8836,                 2.7701,                0.20739,                 0.1025,                0.00446,                0.00046,                 3.9216,                 19.804,                 5.4518,               0.034574,             0.00057375,             0.00057375
                     67,                 2.6468,                 2.9827,                 2.7314,                0.80885,                   0.08,                0.00666,                0.00102,                 3.7501,                 26.572,                 5.1816,               0.033581,             0.00058112,             0.00058112
                     68,                 2.6847,                 2.9929,                 2.7246,                0.01568,                 0.1125,                0.00892,                0.00097,                 3.3129,                 12.067,                 4.3774,               0.032588,             0.00058844,             0.00058844
                     69,                 2.5037,                 2.8879,                 2.6496,                0.01568,                 0.1125,                0.00892,                0.00097,                 3.8257,                 600.65,                  5.326,               0.031596,             0.00059573,             0.00059573
                     70,                 2.6347,                 2.8938,                 2.7047,                0.01568,                 0.1125,                0.00892,                0.00097,                 3.9842,                 3061.7,                 6.2797,               0.030603,             0.00060298,             0.00060298
                     71,                 2.6454,                 2.7909,                 2.7524,                0.00033,                   0.05,                0.00022,                  2e-05,                 4.0484,                 4581.1,                  7.038,                0.02961,             0.00061019,             0.00061019
                     72,                 2.5687,                 2.8427,                 2.7061,                0.00022,                   0.05,                0.00015,                  2e-05,                 4.1849,                 3095.9,                 8.1283,               0.028617,             0.00061736,             0.00061736
                     73,                 2.5734,                  2.956,                 2.7267,                0.00034,                   0.05,                0.00038,                  8e-05,                 4.0076,                   1310,                 8.7564,               0.027624,             0.00062449,             0.00062449
                     74,                 2.5701,                 2.8529,                 2.6488,                0.00026,                   0.05,                 0.0003,                  3e-05,                 3.9469,                 1234.2,                  7.658,               0.026632,             0.00063158,             0.00063158
                     75,                 2.5732,                 2.9232,                 2.6493,                0.00034,                   0.05,                0.00027,                  3e-05,                 3.8375,                 915.67,                 6.1586,               0.025639,             0.00063863,             0.00063863
                     76,                 2.6567,                 2.8834,                 2.7026,                0.00034,                   0.05,                0.00035,                  6e-05,                  3.885,                 1155.5,                 5.0964,               0.024646,             0.00064564,             0.00064564
                     77,                 2.6555,                 3.0293,                 2.6947,                0.00033,                   0.05,                0.00061,                0.00015,                 3.7166,                 2392.2,                 5.1702,               0.023653,             0.00065261,             0.00065261
                     78,                  2.628,                 2.8966,                 2.6657,                0.00033,                   0.05,                0.00026,                  5e-05,                 3.7277,                 2983.7,                 5.4205,                0.02266,             0.00065954,             0.00065954
                     79,                 2.6001,                  2.968,                 2.7337,                0.00033,                   0.05,                0.00026,                  5e-05,                 3.4905,                 1712.1,                  4.982,               0.021666,             0.00066643,             0.00066643
                     80,                 2.6147,                 2.8735,                 2.6633,                0.00018,                 0.0125,                0.00016,                  8e-05,                 3.5801,                 1285.4,                 5.2068,               0.020673,             0.00067328,             0.00067328
                     81,                  2.713,                 2.9431,                 2.6974,                0.00077,                 0.1575,                0.01234,                0.00212,                 3.9182,                 862.54,                 6.0794,                0.01968,             0.00068009,             0.00068009
                     82,                 2.5535,                 2.9004,                 2.5984,                0.00086,                 0.2075,                  0.011,                0.00176,                  3.745,                 580.31,                 5.3373,               0.018687,             0.00068686,             0.00068686
                     83,                 2.5722,                 2.9301,                  2.685,                0.00212,                   0.14,                0.00554,                0.00072,                 3.6482,                 524.25,                 5.0019,               0.017694,              0.0006936,              0.0006936
                     84,                 2.5292,                 2.8871,                 2.6645,                0.00172,                   0.09,                0.00112,                0.00019,                 3.8062,                 176.81,                 5.7254,                 0.0167,             0.00070029,             0.00070029
                     85,                 2.5018,                 2.8614,                 2.6706,                0.03141,                0.11964,                0.01537,                0.00301,                 4.0373,                  116.8,                 7.3208,               0.015707,             0.00070695,             0.00070695
                     86,                 2.5517,                 2.8561,                 2.7151,                0.20244,                  0.075,                0.00208,                0.00029,                 4.0043,                 161.41,                 9.5337,               0.014714,             0.00071356,             0.00071356
                     87,                 2.5744,                 2.7763,                 2.6065,                0.20248,                  0.075,                0.00144,                0.00028,                 4.0238,                 61.181,                 8.9768,                0.01372,             0.00072013,             0.00072013
                     88,                 2.5674,                 2.9213,                 2.6789,                0.00671,                0.06964,                0.00384,                0.00178,                 4.2103,                 43.452,                 9.3041,               0.012727,             0.00072667,             0.00072667
                     89,                 2.4546,                 2.8093,                 2.5696,                0.00568,                0.06964,                0.00343,                0.00037,                 4.2513,                 45.031,                 8.3412,               0.011733,             0.00073316,             0.00073316
                     90,                 2.5641,                 2.7769,                 2.6414,                0.20163,                 0.0775,                0.00071,                0.00013,                 3.8702,                  50.13,                 7.0242,                0.01074,             0.00073962,             0.00073962
                     91,                  2.516,                 2.8521,                  2.702,                0.20113,                 0.0125,                0.00046,                0.00015,                 3.7111,                 57.739,                 5.9522,               0.009746,             0.00074604,             0.00074604
                     92,                 2.5202,                 2.7805,                 2.6252,                0.00096,                 0.0525,                0.00112,                0.00012,                 3.6353,                 146.13,                 5.9493,              0.0087524,             0.00075241,             0.00075241
                     93,                 2.5138,                 2.7515,                 2.6174,                0.20014,                   0.04,                  9e-05,                  3e-05,                 3.8295,                 200.45,                 5.2191,              0.0077587,             0.00075875,             0.00075875
                     94,                 2.4037,                 2.6837,                  2.622,                0.40084,                   0.09,                0.00209,                0.00026,                 4.4048,                  448.5,                 8.6013,               0.006765,             0.00076505,             0.00076505
                     95,                 2.5565,                 2.7662,                 2.6434,                0.60077,                   0.05,                0.00101,                0.00015,                  4.623,                 548.95,                 9.7708,              0.0057713,             0.00077131,             0.00077131
                     96,                 2.5546,                 2.7768,                 2.6537,                0.00037,                 0.0525,                 0.0002,                  5e-05,                 4.6242,                 395.92,                 9.1733,              0.0047775,             0.00077752,             0.00077752
                     97,                 2.5035,                 2.7923,                 2.6214,                0.00022,                   0.08,                0.00015,                  6e-05,                 4.4812,                 409.14,                 7.1901,              0.0037837,              0.0007837,              0.0007837
