                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 2.2772,                 2.2149,                 2.2969,                0.00012,                 0.0125,                  7e-05,                  1e-05,                 4.2442,                 7.6599,                 5.7652,                0.05541,             0.00040991,             0.00040991
                     46,                 2.3291,                 2.3237,                 2.3906,                0.00012,                 0.0125,                  7e-05,                  1e-05,                  4.324,                  13.67,                 6.0299,               0.054418,              0.0004181,              0.0004181
                     47,                 2.1713,                 2.2557,                 2.2824,                0.00012,                 0.0125,                  7e-05,                  1e-05,                 4.2541,                 18.557,                 6.2949,               0.053426,             0.00042626,             0.00042626
                     48,                 2.1993,                 2.3174,                 2.2693,                0.00012,                 0.0125,                  7e-05,                  1e-05,                 4.3604,                 19.058,                 6.6145,               0.052434,             0.00043438,             0.00043438
                     49,                 2.2202,                 2.1504,                  2.332,                0.00012,                 0.0125,                  7e-05,                  1e-05,                 4.4594,                  7.826,                 6.0278,               0.051442,             0.00044246,             0.00044246
                     50,                 2.3078,                  2.412,                 2.4347,                0.00012,                 0.0125,                  7e-05,                  1e-05,                 4.3823,                 7.6807,                 6.2082,               0.050451,              0.0004505,              0.0004505
                     51,                 2.2363,                 2.3074,                 2.2977,                0.00012,                 0.0125,                  7e-05,                  1e-05,                 4.2436,                 14.799,                 6.2953,               0.049459,              0.0004585,              0.0004585
                     52,                 2.2254,                 2.2869,                 2.3073,                0.00012,                 0.0125,                  7e-05,                  1e-05,                 4.0894,                 16.519,                 6.0167,               0.048466,             0.00046646,             0.00046646
                     53,                 2.1847,                 2.2886,                 2.2758,                0.00012,                 0.0125,                  7e-05,                  1e-05,                 4.1812,                 11.914,                 5.9467,               0.047474,             0.00047438,             0.00047438
                     54,                 2.1528,                 2.1943,                 2.2738,                0.00012,                 0.0125,                  7e-05,                  1e-05,                 4.2114,                 7.8308,                 5.7008,               0.046482,             0.00048226,             0.00048226
