                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                 4.0382,                  4.074,                 3.8382,                0.88659,                   0.04,                0.06645,                 0.0334,                 4.1262,                 3.9049,                 3.7559,               0.084155,             0.00015493,             0.00015493
                     17,                 4.1417,                 4.1408,                 3.8109,                0.89987,                   0.04,                0.06868,                0.03487,                 4.1253,                 3.8998,                 3.7521,               0.083164,             0.00016428,             0.00016428
                     18,                 3.9768,                 4.0867,                 3.7965,                0.87867,                   0.04,                0.06956,                0.02942,                 4.1258,                 3.8776,                 3.7438,               0.082174,             0.00017358,             0.00017358
                     19,                 4.0231,                 4.1352,                 3.8145,                0.45053,                0.08714,                0.06939,                0.02693,                 4.1199,                 3.8718,                 3.7428,               0.081183,             0.00018285,             0.00018285
                     20,                 3.9057,                 4.0835,                 3.8265,                0.92676,                   0.04,                0.06824,                0.02629,                 4.1058,                 3.8489,                 3.7475,               0.080192,             0.00019208,             0.00019208
                     21,                 3.8084,                 4.0366,                 3.7666,                0.93556,                   0.04,                0.07627,                0.02882,                 4.0716,                 3.7952,                 3.7589,               0.079201,             0.00020127,             0.00020127
                     22,                 3.9861,                 4.0581,                 3.7987,                0.46194,                0.08714,                0.07919,                0.02949,                  4.064,                 3.7716,                  3.749,                0.07821,             0.00021042,             0.00021042
                     23,                 4.0099,                 4.0808,                 3.8163,                0.93919,                   0.04,                0.07555,                0.03876,                 4.0751,                 3.7916,                 3.7383,                0.07722,             0.00021953,             0.00021953
                     24,                 3.9884,                 4.0701,                 3.8031,                0.95891,                   0.04,                 0.0809,                0.04142,                 4.0671,                 3.8002,                 3.7384,               0.076229,              0.0002286,              0.0002286
                     25,                 3.9718,                  3.995,                  3.814,                 0.4595,                0.12714,                0.08241,                0.04156,                 4.0391,                 3.7837,                 3.7464,               0.075238,             0.00023763,             0.00023763
                     26,                 3.9734,                 4.0672,                 3.7548,                0.45056,                0.08714,                0.07447,                0.04123,                  4.007,                 3.8113,                 3.7505,               0.074247,             0.00024662,             0.00024662
                     27,                 4.0422,                 4.0915,                 3.8008,                 0.8986,                   0.04,                0.07329,                0.03903,                 4.0077,                 3.7975,                 3.7561,               0.073256,             0.00025557,             0.00025557
                     28,                 3.9814,                 4.0515,                 3.7891,                0.95414,                   0.04,                0.07319,                0.02615,                   4.01,                 3.7922,                 3.7558,               0.072264,             0.00026448,             0.00026448
                     29,                 3.9182,                 3.9788,                 3.7349,                0.84171,                0.04714,                0.07497,                0.02575,                 4.0218,                 3.7436,                 3.7412,               0.071273,             0.00027335,             0.00027335
                     30,                 3.9665,                  3.951,                  3.776,                0.89047,                0.04714,                0.08141,                0.02755,                 4.0113,                 3.7241,                 3.7365,               0.070282,             0.00028218,             0.00028218
                     31,                 3.9738,                 4.0905,                 3.7772,                0.91755,                0.04714,                0.07994,                0.03128,                 3.9986,                 3.7124,                 3.7281,               0.069291,             0.00029097,             0.00029097
                     32,                 4.1414,                 4.0647,                 3.7677,                0.51044,                0.08714,                0.10594,                0.03289,                 4.0136,                 3.7048,                 3.7186,                 0.0683,             0.00029972,             0.00029972
                     33,                 4.0217,                 4.1016,                 3.8114,                0.47758,                0.16087,                0.09947,                0.03244,                 4.0122,                 3.6942,                 3.7143,               0.067308,             0.00030844,             0.00030844
                     34,                 3.9472,                 4.0015,                 3.7714,                0.52252,                0.08714,                0.08395,                0.03585,                 4.0169,                 3.7211,                 3.7121,               0.066317,             0.00031711,             0.00031711
                     35,                 4.1052,                 3.9701,                 3.7486,                0.75166,                0.08714,                0.07641,                0.03482,                 3.9943,                 3.7985,                 3.7222,               0.065326,             0.00032575,             0.00032575
                     36,                 3.9364,                 3.9639,                 3.7682,                0.73819,                0.08714,                0.06948,                0.03347,                 3.9905,                 3.8534,                 3.7187,               0.064334,             0.00033434,             0.00033434
                     37,                 3.8174,                   3.95,                 3.7315,                0.24545,                0.12714,                0.07207,                0.03221,                 3.9714,                 3.7862,                 3.7239,               0.063343,             0.00034289,             0.00034289
                     38,                 3.8436,                 3.9727,                 3.7814,                0.93609,                   0.04,                0.06879,                0.03107,                 3.9814,                 3.7587,                 3.7156,               0.062351,             0.00035141,             0.00035141
                     39,                 3.9995,                  3.971,                 3.7332,                0.83645,                0.04714,                0.07154,                0.02461,                 3.9786,                 3.7527,                 3.7203,                0.06136,             0.00035988,             0.00035988
                     40,                 3.9097,                  3.961,                 3.7557,                0.73286,                0.08714,                0.07371,                0.02807,                 3.9725,                 3.7654,                 3.7258,               0.060368,             0.00036832,             0.00036832
                     41,                  3.833,                 3.9607,                 3.7548,                0.71943,                0.08714,                0.06343,                0.02421,                  3.956,                 3.7209,                 3.7199,               0.059377,             0.00037672,             0.00037672
                     42,                 3.9096,                 3.9579,                 3.7537,                0.53037,                0.12714,                 0.0664,                0.02439,                 3.9571,                 3.7338,                 3.7054,               0.058385,             0.00038507,             0.00038507
                     43,                 3.9628,                 3.9637,                 3.7055,                0.59114,                   0.08,                 0.0974,                0.03503,                 3.9181,                 3.7513,                 3.7064,               0.057393,             0.00039339,             0.00039339
                     44,                 4.0115,                 3.9984,                 3.7321,                0.77904,                   0.08,                0.09334,                0.03083,                 3.8873,                 3.7857,                 3.7222,               0.056402,             0.00040167,             0.00040167
                     45,                 3.9391,                 4.0636,                 3.7285,                0.69894,                   0.08,                0.07976,                0.03462,                 3.8835,                 3.7327,                 3.7085,                0.05541,             0.00040991,             0.00040991
                     46,                 3.8788,                 3.9731,                  3.735,                0.96922,                   0.04,                0.06586,                0.02741,                 3.8878,                 3.7549,                   3.69,               0.054418,              0.0004181,              0.0004181
                     47,                 3.8565,                 3.8397,                 3.7487,                0.49361,                0.12714,                 0.0745,                0.02908,                  3.852,                 3.7521,                 3.6959,               0.053426,             0.00042626,             0.00042626
                     48,                 3.9859,                 4.0165,                 3.7241,                0.48032,                0.12714,                0.08086,                0.03135,                 3.8442,                 3.7358,                 3.7023,               0.052434,             0.00043438,             0.00043438
                     49,                 3.9193,                 3.9346,                 3.7365,                    0.8,                 0.0753,                 0.1003,                0.03164,                 3.8264,                 3.7041,                 3.7152,               0.051442,             0.00044246,             0.00044246
                     50,                 3.8422,                 3.8762,                 3.7069,                0.69276,                   0.08,                0.07737,                0.02404,                 3.8302,                 3.6744,                 3.7316,               0.050451,              0.0004505,              0.0004505
                     51,                 3.8492,                 3.8655,                 3.7075,                0.69617,                 0.0754,                0.07482,                0.02171,                 3.8317,                 3.7249,                 3.7662,               0.049459,              0.0004585,              0.0004585
                     52,                 3.8007,                 3.9462,                 3.7056,                0.72854,                0.07425,                 0.0834,                0.02903,                 3.8184,                 3.7563,                 3.7542,               0.048466,             0.00046646,             0.00046646
                     53,                 3.8737,                 3.9254,                 3.6775,                0.69513,                   0.08,                0.08288,                0.03115,                 3.8057,                 3.7143,                 3.7811,               0.047474,             0.00047438,             0.00047438
                     54,                 3.8611,                 3.8662,                 3.6419,                0.45401,                   0.16,                0.08323,                0.02434,                 3.8215,                 3.7123,                 3.7274,               0.046482,             0.00048226,             0.00048226
                     55,                 3.9619,                 3.8728,                 3.7106,                 0.4916,                   0.08,                0.06593,                0.01743,                  3.755,                 3.6557,                 3.7087,                0.04549,             0.00049011,             0.00049011
                     56,                 3.8136,                 3.9155,                 3.6719,                0.51871,                   0.08,                0.08248,                 0.0208,                 3.7214,                 3.6993,                 3.7048,               0.044498,             0.00049791,             0.00049791
                     57,                 3.8681,                 3.9335,                 3.6788,                0.49717,                   0.12,                0.08411,                0.01886,                 3.7575,                 3.6437,                 3.7004,               0.043506,             0.00050567,             0.00050567
                     58,                 3.8619,                 3.7859,                 3.6706,                0.97748,                   0.12,                0.12982,                0.02607,                 3.7491,                 3.7416,                 3.6991,               0.042513,             0.00051339,             0.00051339
                     59,                 3.8604,                 3.8433,                 3.6882,                0.89861,                   0.12,                0.10035,                0.02097,                 3.7292,                 3.8866,                 3.7015,               0.041521,             0.00052108,             0.00052108
                     60,                 3.7656,                 3.7611,                 3.6824,                0.68459,                   0.12,                0.08212,                0.02028,                 3.7484,                 4.0621,                 3.6897,               0.040529,             0.00052872,             0.00052872
                     61,                 3.7524,                 3.9655,                 3.6486,                0.71841,                   0.12,                0.09998,                0.01933,                 3.7008,                 4.0013,                  3.717,               0.039536,             0.00053632,             0.00053632
                     62,                 3.9316,                 3.7934,                 3.7329,                0.51997,                   0.12,                0.13295,                0.02273,                 3.6588,                 4.0501,                 3.7249,               0.038544,             0.00054389,             0.00054389
                     63,                 3.8579,                 3.9045,                 3.6975,                0.59473,                   0.16,                0.17185,                 0.0252,                 3.6638,                 4.2312,                 3.7013,               0.037551,             0.00055141,             0.00055141
                     64,                 3.8495,                 3.7172,                 3.6622,                0.73057,                   0.16,                0.13745,                0.02975,                 3.6291,                 4.3653,                 3.6979,               0.036559,              0.0005589,              0.0005589
                     65,                 3.8229,                  3.722,                 3.6895,                0.54374,                   0.12,                0.12652,                0.04324,                 3.6279,                 4.1402,                 3.6677,               0.035566,             0.00056634,             0.00056634
                     66,                 3.7566,                 3.7259,                 3.6967,                0.53532,                   0.12,                0.13538,                0.04836,                   3.62,                 4.0025,                 3.6351,               0.034574,             0.00057375,             0.00057375
                     67,                 3.7991,                 3.7619,                 3.6795,                 0.7892,                   0.12,                0.14304,                0.05572,                 3.6702,                 3.8694,                  3.625,               0.033581,             0.00058112,             0.00058112
                     68,                 3.8077,                 3.7542,                 3.6755,                0.28576,                0.12012,                0.13012,                0.05163,                 3.6942,                 3.7263,                 3.6066,               0.032588,             0.00058844,             0.00058844
                     69,                 3.7385,                 3.7025,                 3.6293,                0.52689,                   0.08,                0.10117,                0.03375,                 3.6982,                 3.7029,                 3.5911,               0.031596,             0.00059573,             0.00059573
                     70,                 3.8076,                 3.8017,                 3.6934,                0.69589,                   0.04,                0.04359,                 0.0143,                 3.7092,                 3.7396,                 3.5848,               0.030603,             0.00060298,             0.00060298
                     71,                 3.8729,                  3.672,                 3.6754,                0.46985,                0.08714,                0.04769,                0.01799,                 3.6669,                 3.7859,                 3.6123,                0.02961,             0.00061019,             0.00061019
                     72,                 3.6982,                 3.6333,                  3.644,                0.46117,                0.12714,                0.04325,                0.01665,                 3.6774,                 3.9125,                 3.6603,               0.028617,             0.00061736,             0.00061736
                     73,                 3.8175,                 3.7226,                 3.6845,                0.46401,                0.08714,                0.02679,                0.01238,                 3.6378,                 4.0399,                 3.7286,               0.027624,             0.00062449,             0.00062449
                     74,                 3.6977,                 3.7246,                 3.6158,                0.64264,                   0.04,                 0.0278,                0.01438,                 3.6274,                 4.3815,                 3.7662,               0.026632,             0.00063158,             0.00063158
                     75,                 3.7101,                 3.7843,                  3.585,                0.66166,                   0.04,                0.03232,                0.01288,                  3.654,                 4.3357,                 3.7577,               0.025639,             0.00063863,             0.00063863
                     76,                 3.7885,                 3.7142,                 3.6675,                0.67643,                   0.04,                0.05301,                0.02088,                 3.6691,                 4.5079,                 3.8232,               0.024646,             0.00064564,             0.00064564
                     77,                 3.7413,                 3.6894,                 3.6214,                0.85836,                   0.04,                0.05528,                0.02086,                 3.6488,                 4.5992,                 3.7914,               0.023653,             0.00065261,             0.00065261
                     78,                 3.7129,                  3.651,                 3.6013,                0.86879,                   0.04,                0.06414,                0.02407,                 3.5808,                 4.7408,                 3.8198,                0.02266,             0.00065954,             0.00065954
                     79,                 3.6947,                 3.6509,                 3.5875,                0.64549,                   0.08,                 0.0731,                0.02846,                 3.5837,                 4.7383,                 3.8025,               0.021666,             0.00066643,             0.00066643
                     80,                 3.6904,                 3.6257,                 3.6102,                0.91632,                   0.08,                0.08439,                0.02582,                 3.5606,                 4.4501,                 3.8066,               0.020673,             0.00067328,             0.00067328
                     81,                 3.8157,                 3.6465,                 3.6132,                0.67624,                   0.08,                0.08959,                0.02561,                 3.5859,                 4.8027,                 3.8303,                0.01968,             0.00068009,             0.00068009
                     82,                  3.704,                 3.6658,                 3.6432,                0.64787,                   0.12,                0.06826,                0.02385,                 3.5337,                 4.9579,                 3.8074,               0.018687,             0.00068686,             0.00068686
                     83,                  3.651,                 3.7422,                 3.5643,                0.29574,                0.17714,                0.08709,                0.02944,                 3.5349,                 5.1643,                 3.7355,               0.017694,              0.0006936,              0.0006936
                     84,                 3.5392,                 3.5797,                 3.5285,                0.28464,                0.19805,                 0.0761,                0.02395,                  3.534,                 5.2734,                 3.7186,                 0.0167,             0.00070029,             0.00070029
                     85,                 3.6164,                 3.5143,                 3.5248,                0.26241,                0.18964,                0.04879,                 0.0186,                 3.5009,                 5.1786,                 3.7334,               0.015707,             0.00070695,             0.00070695
                     86,                 3.5535,                 3.5457,                 3.5588,                0.64433,                  0.145,                0.06468,                0.02673,                  3.505,                 4.6583,                  3.721,               0.014714,             0.00071356,             0.00071356
                     87,                 3.6246,                  3.495,                  3.559,                0.26455,                0.16464,                0.06455,                0.02226,                 3.5133,                 4.9322,                 3.7443,                0.01372,             0.00072013,             0.00072013
                     88,                 3.6839,                 3.5947,                 3.5503,                0.24427,                0.20214,                0.06378,                0.02987,                 3.4745,                 4.8403,                 3.7492,               0.012727,             0.00072667,             0.00072667
                     89,                 3.5507,                  3.517,                 3.5077,                0.63559,                  0.105,                0.06189,                0.02901,                 3.4427,                 4.6407,                 3.8068,               0.011733,             0.00073316,             0.00073316
                     90,                 3.5926,                 3.5671,                 3.5508,                0.65656,                   0.04,                0.05445,                0.02445,                 3.5003,                 4.3868,                 3.7637,                0.01074,             0.00073962,             0.00073962
                     91,                 3.5599,                 3.5494,                 3.5636,                0.66372,                 0.0925,                0.06265,                0.02548,                 3.5039,                  4.593,                 3.7709,               0.009746,             0.00074604,             0.00074604
                     92,                  3.602,                 3.5644,                 3.5253,                0.84159,                   0.08,                0.06703,                0.02478,                 3.5293,                 4.6842,                 3.7375,              0.0087524,             0.00075241,             0.00075241
                     93,                 3.5836,                 3.6305,                 3.5879,                0.84269,                   0.08,                0.03755,                 0.0096,                 3.5573,                 4.4976,                  3.768,              0.0077587,             0.00075875,             0.00075875
                     94,                 3.4652,                  3.417,                  3.493,                0.83808,                   0.08,                0.03052,                0.00928,                 3.5441,                 4.8703,                 3.7446,               0.006765,             0.00076505,             0.00076505
                     95,                 3.6309,                 3.4067,                 3.5179,                0.83431,                   0.08,                0.03945,                0.01266,                  3.525,                 5.3749,                 3.8478,              0.0057713,             0.00077131,             0.00077131
                     96,                 3.6172,                 3.5097,                  3.533,                0.82581,                   0.08,                0.03269,                0.01094,                 3.4376,                 5.6311,                 3.8236,              0.0047775,             0.00077752,             0.00077752
                     97,                 3.4561,                 3.4438,                 3.5303,                0.82179,                   0.08,                0.03687,                0.01146,                  3.422,                 5.4257,                 3.8692,              0.0037837,              0.0007837,              0.0007837
                     98,                 3.5504,                 3.3969,                 3.4881,                0.21713,                   0.13,                0.09336,                0.01971,                 3.4087,                 6.7681,                 3.8132,              0.0027898,             0.00078984,             0.00078984
                     99,                 3.5141,                  3.418,                 3.4447,                0.42228,                 0.1175,                 0.0949,                0.02876,                 3.3989,                 6.1626,                  3.789,              0.0017959,             0.00079594,             0.00079594
                    100,                 3.5134,                 3.3685,                 3.4565,                0.62131,                   0.08,                0.07087,                0.02555,                 3.3322,                 5.2928,                 3.7146,               0.000802,               0.000802,               0.000802
                    101,                 3.6059,                 3.5161,                 3.5149,                0.23285,                   0.17,                 0.0477,                0.01963,                 3.2571,                 5.0769,                 3.6652,               0.000802,               0.000802,               0.000802
                    102,                 3.3474,                 3.4869,                 3.4397,                0.24108,                 0.1575,                0.06668,                0.03126,                  3.291,                 4.0752,                 3.5906,             0.00080002,             0.00080002,             0.00080002
                    103,                 3.6219,                 3.4702,                 3.5563,                0.03278,                0.14964,                0.06924,                0.02439,                 3.2784,                 4.3173,                 3.5827,             0.00079804,             0.00079804,             0.00079804
                    104,                 3.3935,                 3.4112,                  3.482,                0.03905,                0.19679,                0.06603,                0.02575,                  3.315,                 4.6168,                  3.548,             0.00079606,             0.00079606,             0.00079606
                    105,                 3.5676,                  3.464,                 3.4941,                 0.0298,                0.18429,                 0.0671,                0.02331,                 3.2848,                 4.2638,                  3.508,             0.00079408,             0.00079408,             0.00079408
                    106,                 3.3056,                 3.2537,                 3.3674,                 0.0448,                0.17135,                0.04639,                 0.0173,                 3.2841,                 4.3953,                 3.4886,              0.0007921,              0.0007921,              0.0007921
                    107,                 3.3836,                 3.3805,                 3.3962,                0.05566,                0.14313,                0.05245,                0.01746,                 3.2625,                 4.2899,                 3.4992,             0.00079012,             0.00079012,             0.00079012
                    108,                 3.4569,                 3.4197,                 3.4505,                0.05506,                0.12471,                0.04148,                0.01377,                 3.2851,                 4.0198,                 3.4868,             0.00078814,             0.00078814,             0.00078814
                    109,                  3.523,                 3.3812,                 3.4532,                0.06888,                0.14429,                0.03815,                0.00954,                 3.3332,                 3.9426,                 3.4933,             0.00078616,             0.00078616,             0.00078616
                    110,                  3.405,                 3.3252,                 3.4262,                0.03189,                0.15857,                0.03754,                0.01065,                 3.3363,                 3.7222,                 3.4223,             0.00078418,             0.00078418,             0.00078418
                    111,                 3.3505,                 3.2986,                 3.3664,                0.04511,                0.19043,                 0.0474,                 0.0147,                 3.2727,                 3.6657,                 3.4026,              0.0007822,              0.0007822,              0.0007822
                    112,                 3.3352,                 3.2704,                 3.3575,                0.07244,                0.11929,                0.05252,                0.01596,                 3.2517,                 3.6576,                 3.4031,             0.00078022,             0.00078022,             0.00078022
                    113,                 3.3062,                 3.2598,                 3.3845,                0.06449,                0.17179,                0.05392,                0.02274,                 3.2225,                 3.6765,                 3.3896,             0.00077824,             0.00077824,             0.00077824
                    114,                 3.2731,                 3.3601,                 3.3935,                0.17143,                0.09964,                0.06187,                0.02952,                 3.1777,                 3.8071,                 3.3706,             0.00077626,             0.00077626,             0.00077626
                    115,                 3.3444,                 3.2797,                 3.3588,                0.07119,                0.19143,                0.05945,                 0.0263,                  3.156,                 3.7842,                 3.3525,             0.00077428,             0.00077428,             0.00077428
                    116,                 3.4533,                 3.3664,                 3.3571,                0.10062,                0.15214,                0.06976,                0.03163,                 3.1249,                 3.7683,                 3.3301,              0.0007723,              0.0007723,              0.0007723
                    117,                 3.2895,                 3.3513,                 3.3875,                0.07771,                0.16464,                0.07391,                0.03161,                 3.0891,                 3.7411,                 3.3276,             0.00077032,             0.00077032,             0.00077032
