                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                  3.891,                 4.7581,                 4.0563,                 0.0001,                   0.04,                  9e-05,                  2e-05,                 4.3071,                 4.8369,                 3.9729,               0.058362,             0.00036179,             0.00036179
                     43,                 3.8428,                 4.6899,                  4.032,                 0.0001,                   0.04,                  9e-05,                  2e-05,                 4.3034,                 4.8314,                 3.9682,               0.057369,             0.00036898,             0.00036898
                     44,                 3.9957,                 4.7934,                 4.0535,                 0.0001,                   0.04,                  9e-05,                  2e-05,                 4.3002,                 4.8257,                 3.9637,               0.056376,             0.00037611,             0.00037611
                     45,                 4.0078,                 4.7676,                 4.0317,                 0.0001,                   0.04,                  9e-05,                  2e-05,                  4.297,                 4.8198,                 3.9586,               0.055383,             0.00038318,             0.00038318
                     46,                  3.846,                  4.649,                 4.0378,                 0.0001,                   0.04,                 0.0001,                  2e-05,                 4.2937,                 4.8141,                 3.9539,                0.05439,             0.00039017,             0.00039017
                     47,                 3.8662,                 4.6401,                 4.0637,                 0.0001,                   0.04,                  9e-05,                  2e-05,                 4.2891,                 4.8104,                 3.9494,               0.053397,              0.0003971,              0.0003971
                     48,                 3.9839,                 4.7396,                 4.0552,                 0.0001,                   0.04,                  9e-05,                  2e-05,                 4.2867,                 4.8056,                 3.9454,               0.052404,             0.00040397,             0.00040397
                     49,                 3.8848,                 4.7774,                  4.044,                0.00011,                   0.04,                  9e-05,                  2e-05,                 4.2862,                 4.7992,                 3.9412,               0.051411,             0.00041077,             0.00041077
                     50,                 3.8849,                 4.6994,                 4.0264,                0.00011,                   0.04,                  8e-05,                  2e-05,                 4.2837,                 4.7941,                 3.9367,               0.050418,              0.0004175,              0.0004175
                     51,                 3.8573,                 4.6344,                 4.0193,                0.00011,                   0.04,                  7e-05,                  1e-05,                 4.2809,                 4.7888,                 3.9323,               0.049424,             0.00042417,             0.00042417
                     52,                 3.9336,                 4.7744,                 4.0239,                0.00011,                   0.04,                  7e-05,                  1e-05,                 4.2803,                 4.7826,                 3.9278,               0.048431,             0.00043077,             0.00043077
                     53,                 3.8896,                 4.6935,                 4.0103,                0.00011,                   0.04,                  6e-05,                  1e-05,                 4.2781,                 4.7781,                 3.9232,               0.047437,              0.0004373,              0.0004373
                     54,                 3.8397,                 4.7844,                 3.9941,                0.00011,                   0.04,                  6e-05,                  1e-05,                 4.2741,                 4.7747,                 3.9186,               0.046444,             0.00044377,             0.00044377
                     55,                 4.0094,                 4.6749,                 4.0232,                0.00011,                   0.04,                  7e-05,                  1e-05,                 4.2718,                 4.7701,                 3.9141,                0.04545,             0.00045018,             0.00045018
                     56,                 3.8316,                 4.6863,                 3.9873,                0.00011,                   0.04,                  7e-05,                  1e-05,                 4.2695,                 4.7657,                 3.9097,               0.044457,             0.00045651,             0.00045651
                     57,                 3.8486,                 4.7618,                 3.9861,                0.00011,                   0.04,                  7e-05,                  1e-05,                 4.2676,                  4.761,                 3.9046,               0.043463,             0.00046278,             0.00046278
                     58,                  3.956,                 4.6509,                 3.9964,                0.00011,                   0.04,                  7e-05,                  1e-05,                 4.2667,                  4.756,                 3.8999,               0.042469,             0.00046899,             0.00046899
                     59,                 3.9593,                 4.6668,                 3.9995,                0.00011,                   0.04,                  7e-05,                  1e-05,                 4.2622,                  4.754,                  3.896,               0.041475,             0.00047513,             0.00047513
                     60,                 3.7647,                 4.6558,                 3.9939,                0.00011,                   0.04,                  7e-05,                  1e-05,                 4.2616,                 4.7489,                 3.8916,               0.040481,              0.0004812,              0.0004812
                     61,                 3.7714,                 4.7709,                 3.9763,                0.00011,                   0.04,                  7e-05,                  1e-05,                 4.2593,                 4.7433,                 3.8862,               0.039487,             0.00048721,             0.00048721
                     62,                  3.987,                 4.6125,                 4.0207,                0.00182,                   0.04,                0.00109,                0.00022,                 4.2574,                 4.7386,                 3.8812,               0.038493,             0.00049315,             0.00049315
                     63,                 3.9138,                 4.7168,                 3.9938,                0.00179,                   0.04,                0.00121,                0.00024,                 4.2555,                 4.7343,                 3.8773,               0.037499,             0.00049902,             0.00049902
                     64,                  3.909,                 4.5877,                 3.9732,                0.00179,                   0.04,                0.00121,                0.00024,                 4.2519,                 4.7309,                  3.873,               0.036505,             0.00050483,             0.00050483
                     65,                 3.9137,                 4.6206,                 3.9904,                0.00179,                   0.04,                0.00121,                0.00024,                 4.2488,                 4.7275,                 3.8693,               0.035511,             0.00051057,             0.00051057
                     66,                  3.911,                 4.5962,                 3.9899,                 0.0125,                   0.04,                0.01063,                0.00213,                 4.2481,                 4.7218,                  3.866,               0.034516,             0.00051625,             0.00051625
                     67,                 3.8941,                 4.6209,                 3.9846,                0.01589,                 0.0525,                0.00984,                0.00193,                 4.2462,                 4.7173,                  3.864,               0.033522,             0.00052186,             0.00052186
                     68,                 3.9527,                 4.5682,                  3.975,                0.02453,                0.09964,                0.03457,                 0.0044,                 4.2455,                  4.711,                 3.8625,               0.032527,             0.00052741,             0.00052741
                     69,                  3.845,                 4.5983,                  3.948,                0.00775,                0.05964,                0.00683,                0.00114,                 4.2376,                 4.7095,                 3.8592,               0.031533,             0.00053289,             0.00053289
                     70,                 3.7473,                 4.5507,                 3.9652,                0.01041,                0.09964,                0.01055,                0.00141,                 4.2313,                  4.712,                 3.8603,               0.030538,              0.0005383,              0.0005383
                     71,                  4.031,                 4.5396,                  3.962,                0.01107,                0.11214,                0.01125,                 0.0012,                 4.2205,                 4.7114,                 3.8616,               0.029544,             0.00054365,             0.00054365
                     72,                 3.8485,                 4.5465,                 3.9484,                0.01263,                0.11214,                0.01258,                0.00133,                 4.2234,                 4.6954,                 3.8666,               0.028549,             0.00054893,             0.00054893
                     73,                 3.9394,                 4.5868,                 3.9386,                0.00914,                0.11214,                0.01973,                0.00299,                  4.207,                 4.6878,                 3.8738,               0.027554,             0.00055414,             0.00055414
                     74,                 3.8524,                 4.5929,                 3.9539,                0.01075,                0.11214,                0.00926,                0.00131,                 4.2065,                 4.6785,                 3.8628,               0.026559,             0.00055929,             0.00055929
                     75,                 3.9058,                 4.6239,                 3.9128,                0.01185,                0.11214,                0.01279,                0.00174,                 4.2079,                 4.6736,                 3.8517,               0.025564,             0.00056437,             0.00056437
                     76,                 3.8613,                 4.5979,                 3.9492,                0.02517,                0.11214,                0.02747,                 0.0038,                 4.2198,                 4.6761,                 3.8456,               0.024569,             0.00056939,             0.00056939
                     77,                 3.8632,                 4.5349,                 3.9298,                0.02381,                0.11214,                 0.0539,                0.00629,                 4.2141,                 4.6718,                 3.8436,               0.023574,             0.00057434,             0.00057434
                     78,                 3.9279,                 4.6487,                 3.9284,                0.01023,                0.11214,                0.01439,                 0.0016,                 4.2125,                 4.6816,                 3.8361,               0.022579,             0.00057923,             0.00057923
                     79,                 3.8062,                 4.6409,                 3.9416,                0.00787,                0.11214,                0.01131,                0.00162,                 4.2051,                 4.6484,                 3.8361,               0.021584,             0.00058405,             0.00058405
                     80,                 3.8177,                 4.5663,                 3.9199,                0.00614,                0.11214,                0.01197,                0.00202,                 4.2066,                 4.6435,                 3.8338,               0.020589,              0.0005888,              0.0005888
                     81,                 3.9578,                 4.5471,                 3.9218,                0.00438,                0.11214,                 0.0221,                0.00376,                 4.2068,                 4.6224,                  3.839,               0.019593,             0.00059349,             0.00059349
                     82,                 3.8646,                 4.6214,                 3.9443,                0.00295,                0.11214,                0.02581,                0.00533,                 4.2065,                 4.6273,                 3.8538,               0.018598,             0.00059811,             0.00059811
                     83,                 3.8717,                 4.5728,                 3.9466,                0.00247,                0.07929,                0.00443,                  0.001,                 4.2173,                  4.612,                 3.8478,               0.017603,             0.00060266,             0.00060266
                     84,                   3.79,                 4.5437,                   3.91,                 0.0035,                0.11929,                0.01234,                0.00279,                 4.2075,                 4.6326,                 3.8365,               0.016607,             0.00060715,             0.00060715
                     85,                  3.814,                 4.5134,                 3.9361,                0.00598,                0.15929,                0.01927,                0.00274,                 4.2072,                 4.5757,                 3.8471,               0.015612,             0.00061158,             0.00061158
                     86,                 3.7532,                  4.532,                 3.9266,                0.00412,                0.11929,                0.01359,                0.00245,                 4.2035,                 4.5735,                 3.8475,               0.014616,             0.00061593,             0.00061593
                     87,                 3.9229,                 4.4973,                 3.9139,                0.00381,                0.12643,                0.01508,                0.00212,                 4.2225,                  4.567,                 3.8526,                0.01362,             0.00062022,             0.00062022
                     88,                 3.9602,                 4.5343,                 3.8905,                0.00352,                0.12643,                0.02272,                0.00602,                  4.176,                 4.5547,                 3.8744,               0.012624,             0.00062445,             0.00062445
                     89,                 3.8927,                  4.619,                 3.8769,                0.00385,                0.15929,                 0.0684,                0.01157,                 4.1695,                 4.5228,                 3.8912,               0.011629,             0.00062861,             0.00062861
                     90,                 3.8644,                 4.4302,                 3.9235,                0.00279,                0.11929,                0.04473,                0.01636,                 4.1695,                 4.5473,                 3.8464,               0.010633,              0.0006327,              0.0006327
                     91,                 3.8722,                 4.5505,                 3.9202,                0.00302,                0.11929,                0.04241,                0.01034,                 4.1696,                 4.5324,                 3.8285,              0.0096367,             0.00063673,             0.00063673
                     92,                   3.94,                 4.5602,                 3.9439,                0.00302,                0.11929,                0.06109,                0.00973,                 4.1795,                 4.5296,                 3.8377,              0.0086407,             0.00064069,             0.00064069
                     93,                 3.8731,                 4.4925,                  3.942,                0.00287,                0.11929,                0.03684,                0.00831,                 4.1745,                 4.5123,                 3.8361,              0.0076446,             0.00064458,             0.00064458
                     94,                 3.8327,                 4.4347,                 3.9081,                0.00244,                0.11929,                0.05611,                0.01167,                 4.1906,                 4.5171,                 3.8396,              0.0066484,             0.00064841,             0.00064841
                     95,                 3.9577,                 4.3811,                 3.9066,                 0.0026,                0.12643,                0.00928,                0.00157,                 4.1378,                 4.5198,                 3.8778,              0.0056522,             0.00065218,             0.00065218
                     96,                 3.9991,                 4.4897,                 3.9108,                0.00876,                0.15929,                0.01326,                0.00328,                 4.1677,                 4.4997,                  3.865,              0.0046559,             0.00065587,             0.00065587
                     97,                 3.8632,                 4.5295,                 3.9349,                0.00934,                0.20643,                0.02058,                 0.0051,                 4.1689,                 4.5308,                 3.8488,              0.0036595,              0.0006595,              0.0006595
                     98,                 3.9224,                 4.3389,                 3.9268,                0.00708,                0.16643,                0.04264,                0.01004,                 4.1625,                 4.4929,                 3.8335,              0.0026631,             0.00066307,             0.00066307
                     99,                 3.9284,                 4.4137,                 3.8994,                0.00772,                0.20643,                0.05323,                0.00886,                 4.1553,                 4.4527,                 3.8443,              0.0016666,             0.00066657,             0.00066657
                    100,                 3.9689,                 4.4358,                 3.8843,                0.00965,                0.25357,                0.05815,                0.01306,                  4.148,                 4.4378,                 3.8247,                0.00067,                0.00067,                0.00067
                    101,                 3.9409,                 4.3907,                 3.9246,                0.92259,                   0.04,                 0.0486,                 0.0079,                 4.1515,                 4.4199,                 3.8169,                0.00067,                0.00067,                0.00067
                    102,                 3.8357,                 4.5135,                 3.8765,                0.43549,                0.04714,                0.03488,                0.00531,                 4.1493,                 4.4041,                 3.8045,              0.0006667,              0.0006667,              0.0006667
                    103,                  3.923,                 4.3578,                  3.936,                 0.0113,                0.26357,                 0.0316,                0.00372,                 4.1695,                 4.3938,                 3.8028,              0.0006634,              0.0006634,              0.0006634
                    104,                 3.8103,                 4.3983,                 3.8904,                 0.2081,                0.05429,                0.04928,                0.00935,                 4.1555,                 4.3927,                 3.8026,              0.0006601,              0.0006601,              0.0006601
                    105,                 3.9336,                 4.3704,                 3.8761,                0.44163,                0.04714,                0.01818,                0.00242,                 4.1572,                 4.3312,                 3.8102,              0.0006568,              0.0006568,              0.0006568
                    106,                 3.8751,                  4.284,                 3.8789,                0.41663,                   0.04,                  0.023,                0.00393,                  4.159,                 4.3372,                 3.8239,              0.0006535,              0.0006535,              0.0006535
                    107,                 3.8712,                 4.3682,                 3.8946,                 0.4685,                   0.04,                0.02553,                0.00486,                  4.109,                 4.3217,                 3.8481,              0.0006502,              0.0006502,              0.0006502
                    108,                 3.8853,                 4.3981,                 3.8755,                    0.6,                0.07451,                0.08371,                0.01284,                 4.1194,                 4.3302,                 3.8374,              0.0006469,              0.0006469,              0.0006469
                    109,                 3.9154,                 4.2522,                  3.878,                0.92071,                   0.04,                0.04791,                0.01008,                  4.111,                 4.3473,                 3.8796,              0.0006436,              0.0006436,              0.0006436
                    110,                 3.8525,                 4.2703,                 3.8797,                0.95223,                   0.04,                0.05891,                0.00975,                 4.1334,                 4.2962,                 3.8609,              0.0006403,              0.0006403,              0.0006403
                    111,                 3.9355,                 4.3282,                 3.8631,                0.74483,                   0.04,                0.05968,                0.01298,                 4.1265,                 4.2686,                 3.8468,               0.000637,               0.000637,               0.000637
                    112,                 3.8681,                  4.256,                 3.8434,                0.75559,                   0.04,                0.04619,                0.00586,                 4.1385,                 4.2731,                 3.8395,              0.0006337,              0.0006337,              0.0006337
                    113,                 3.7685,                 4.3198,                 3.8736,                0.94505,                   0.04,                0.04562,                0.00577,                 4.1544,                 4.3782,                  3.806,              0.0006304,              0.0006304,              0.0006304
                    114,                  3.709,                 4.3158,                  3.891,                0.84467,                   0.04,                0.01769,                0.00411,                 4.1247,                 4.3537,                 3.8166,              0.0006271,              0.0006271,              0.0006271
                    115,                 3.9205,                 4.3677,                 3.8821,                0.84843,                   0.04,                0.02148,                0.00262,                 4.1198,                 4.3488,                 3.8094,              0.0006238,              0.0006238,              0.0006238
                    116,                 3.9464,                  4.301,                 3.8475,                0.85504,                   0.04,                0.01962,                0.00356,                 4.1119,                 4.3662,                 3.8121,              0.0006205,              0.0006205,              0.0006205
                    117,                 3.7171,                 4.2511,                 3.8428,                0.83745,                   0.04,                0.01804,                0.00204,                 4.1235,                 4.4019,                 3.8195,              0.0006172,              0.0006172,              0.0006172
                    118,                 3.8168,                 4.2681,                 3.8623,                0.42858,                0.04714,                0.01214,                0.00153,                 4.1049,                  4.446,                 3.8163,              0.0006139,              0.0006139,              0.0006139
                    119,                 3.6549,                 4.2154,                 3.8643,                0.00271,                0.22893,                0.00299,                0.00053,                 4.0679,                 4.6441,                 3.8496,              0.0006106,              0.0006106,              0.0006106
                    120,                 3.7281,                 4.2222,                 3.8632,                0.00292,                0.25143,                0.00339,                0.00065,                 4.0505,                 4.7256,                 3.8482,              0.0006073,              0.0006073,              0.0006073
                    121,                 3.7421,                 4.1989,                 3.8527,                0.00334,                0.29143,                 0.0037,                 0.0006,                 4.0447,                 4.6338,                 3.8164,               0.000604,               0.000604,               0.000604
                    122,                 3.8132,                 4.0801,                 3.8595,                0.20362,                0.04714,                0.00571,                0.00117,                  4.091,                 4.4245,                 3.7801,              0.0006007,              0.0006007,              0.0006007
                    123,                 3.7877,                 4.1518,                 3.8735,                0.22308,                   0.08,                0.01833,                0.00328,                 4.0369,                 4.3033,                 3.8286,              0.0005974,              0.0005974,              0.0005974
                    124,                 3.6786,                  4.189,                 3.8179,                0.00728,                0.22179,                0.01635,                0.00379,                 4.0458,                 4.2889,                 3.8274,              0.0005941,              0.0005941,              0.0005941
                    125,                  3.776,                 4.2149,                 3.8554,                0.21201,                   0.04,                0.01478,                0.00241,                 4.0468,                 4.3188,                 3.7954,              0.0005908,              0.0005908,              0.0005908
                    126,                 3.8294,                 4.2066,                 3.8524,                0.00331,                0.29143,                0.00969,                0.00261,                  4.058,                 4.3791,                 3.8222,              0.0005875,              0.0005875,              0.0005875
                    127,                 3.6754,                 4.1966,                 3.8276,                0.20883,                0.04714,                0.00744,                0.00197,                  4.044,                 4.3199,                 3.8932,              0.0005842,              0.0005842,              0.0005842
                    128,                 3.7458,                 4.1806,                 3.8156,                 0.2592,                 0.0925,                0.02158,                0.00369,                 4.0072,                 4.2675,                 3.8704,              0.0005809,              0.0005809,              0.0005809
                    129,                 3.8399,                 4.3243,                 3.8199,                0.21359,                   0.08,                0.01469,                0.00424,                 3.9938,                 4.2693,                 3.8847,              0.0005776,              0.0005776,              0.0005776
                    130,                 3.6729,                 4.0593,                 3.7784,                  0.422,                   0.08,                0.01724,                0.00595,                 3.9884,                 4.3231,                 3.9254,              0.0005743,              0.0005743,              0.0005743
                    131,                    3.7,                 4.0817,                 3.8176,                0.41555,                   0.08,                0.01196,                 0.0035,                 4.0031,                  4.366,                 3.9056,               0.000571,               0.000571,               0.000571
                    132,                 3.6635,                 4.0221,                 3.7935,                0.62626,                   0.08,                0.01757,                0.00485,                 4.0291,                  4.536,                 4.0259,              0.0005677,              0.0005677,              0.0005677
                    133,                  3.645,                  4.065,                 3.8128,                0.82571,                   0.08,                0.02131,                0.00448,                 4.0108,                  4.713,                 4.1233,              0.0005644,              0.0005644,              0.0005644
                    134,                  3.803,                 4.0616,                 3.7873,                0.82176,                   0.08,                0.02692,                0.00565,                 4.0157,                 4.8868,                 4.1161,              0.0005611,              0.0005611,              0.0005611
                    135,                 3.6829,                 3.9794,                 3.7773,                0.82394,                   0.08,                0.06785,                0.01277,                 4.0288,                 5.2429,                 4.1566,              0.0005578,              0.0005578,              0.0005578
                    136,                 3.7757,                  4.219,                 3.8622,                 0.8133,                   0.04,                0.03343,                0.00865,                 4.0296,                  5.166,                 4.0664,              0.0005545,              0.0005545,              0.0005545
                    137,                 3.6951,                 3.9371,                 3.7875,                0.83086,                   0.08,                0.02193,                0.00543,                 4.0498,                 5.0741,                 4.1525,              0.0005512,              0.0005512,              0.0005512
                    138,                 3.7869,                 3.9396,                 3.8028,                0.82317,                   0.08,                0.02106,                0.00585,                 4.0322,                 5.4619,                 4.0621,              0.0005479,              0.0005479,              0.0005479
                    139,                 3.5955,                 4.0638,                 3.7646,                0.81867,                   0.08,                0.01622,                0.00446,                 4.0159,                 5.1734,                 4.0021,              0.0005446,              0.0005446,              0.0005446
                    140,                 3.5677,                 4.0169,                 3.7422,                0.78213,                 0.0925,                0.02677,                0.00399,                 3.9839,                 5.2442,                 3.9848,              0.0005413,              0.0005413,              0.0005413
                    141,                 3.7047,                 3.9436,                 3.7462,                0.82667,                   0.08,                0.02069,                0.00331,                 3.9114,                 4.7974,                  3.919,               0.000538,               0.000538,               0.000538
                    142,                 3.5122,                 3.9787,                  3.746,                 0.8329,                   0.08,                0.03046,                0.00529,                 3.8771,                 4.6242,                 3.8867,              0.0005347,              0.0005347,              0.0005347
                    143,                 3.5459,                 3.8444,                 3.7862,                0.83718,                   0.08,                0.02505,                0.00569,                 3.8748,                 4.4966,                 3.8522,              0.0005314,              0.0005314,              0.0005314
                    144,                 3.6545,                 3.9369,                 3.7668,                0.83385,                   0.08,                0.02655,                0.00514,                 3.8809,                 4.4771,                 3.8327,              0.0005281,              0.0005281,              0.0005281
                    145,                 3.5029,                 4.0369,                 3.7488,                0.83987,                   0.08,                0.05689,                0.00856,                 3.8669,                 4.2969,                 3.7748,              0.0005248,              0.0005248,              0.0005248
                    146,                 3.6539,                 3.8999,                 3.7052,                0.84184,                   0.08,                0.02852,                  0.007,                 3.8751,                 4.3225,                  3.786,              0.0005215,              0.0005215,              0.0005215
                    147,                 3.5114,                 3.9661,                 3.7185,                0.84789,                   0.08,                0.03524,                0.00671,                 3.8758,                 4.2439,                  3.744,              0.0005182,              0.0005182,              0.0005182
                    148,                 3.5452,                 3.9236,                 3.7457,                0.84037,                   0.08,                0.03133,                0.00682,                 3.8669,                 4.1932,                 3.7695,              0.0005149,              0.0005149,              0.0005149
                    149,                  3.631,                 4.0359,                 3.7361,                0.82562,                   0.08,                0.03248,                 0.0068,                 3.8666,                 4.3898,                 3.7549,              0.0005116,              0.0005116,              0.0005116
