                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 2.2275,                  4.959,                 2.0127,                0.67976,                0.02222,                0.03301,                0.01892,                 2.1499,                 4.5983,                 1.9534,                 0.0928,                 0.0008,                 0.0008
                      1,                 2.1015,                 4.4378,                 1.9776,                0.58165,                0.11111,                0.13355,                0.08632,                 1.8456,                 3.7535,                 1.7847,               0.084697,              0.0016966,              0.0016966
                      2,                 1.8377,                 3.2518,                 1.8239,                0.91368,                0.11111,                0.16329,                0.10335,                 1.6756,                 3.2171,                 1.6576,                0.07659,              0.0025897,              0.0025897
                      3,                 1.7486,                   2.74,                  1.777,                0.36391,                0.22817,                0.22151,                0.13333,                 1.6394,                 2.5438,                 1.6499,               0.068479,              0.0034792,              0.0034792
                      4,                 1.5413,                 2.1958,                 1.6094,                0.45122,                0.29013,                0.25826,                0.15217,                 1.6616,                  2.279,                 1.5823,               0.060365,              0.0043652,              0.0043652
                      5,                 1.5043,                 2.0916,                 1.5253,                0.27104,                0.31789,                 0.3069,                0.19176,                 1.6139,                 2.1184,                 1.6131,               0.052248,              0.0052475,              0.0052475
                      6,                 1.5089,                 2.0061,                 1.5575,                0.72886,                0.35146,                0.35318,                0.23802,                 1.5305,                 2.1664,                 1.5212,               0.044126,              0.0061263,              0.0061263
                      7,                 1.3481,                 1.7491,                 1.4313,                0.79721,                0.35024,                0.44798,                0.26891,                 1.4451,                 2.1844,                 1.5024,               0.036002,              0.0070016,              0.0070016
                      8,                 1.3455,                  1.739,                 1.3576,                0.68242,                0.38565,                0.48014,                0.29384,                 1.6384,                 1.8751,                 1.5934,               0.027873,              0.0078733,              0.0078733
                      9,                 1.3539,                  1.728,                 1.3732,                0.78005,                0.42417,                 0.4611,                0.29381,                 1.5572,                 1.8069,                 1.5038,               0.019741,              0.0087414,              0.0087414
                     10,                 1.3234,                 1.7096,                 1.3316,                0.78326,                0.44894,                0.57781,                0.29755,                 1.5829,                 2.0121,                 1.5166,               0.011606,               0.009606,               0.009606
                     11,                 1.3675,                 1.9948,                 1.3966,                0.77008,                0.32935,                0.45181,                0.24122,                 1.6603,                 2.7952,                 1.5841,              0.0097822,              0.0097822,              0.0097822
                     12,                 1.3306,                 2.1967,                 1.2979,                0.72006,                0.26237,                0.44662,                0.20631,                 1.7924,                 2.6187,                 1.5524,              0.0097822,              0.0097822,              0.0097822
                     13,                 1.2837,                 1.8967,                 1.3125,                0.55816,                0.44361,                0.50357,                0.30315,                 1.7494,                 1.9294,                 1.5364,              0.0097624,              0.0097624,              0.0097624
                     14,                  1.197,                 1.4941,                 1.2795,                0.72993,                0.34168,                 0.4369,                0.27593,                 1.7728,                 2.1749,                 1.5526,              0.0097426,              0.0097426,              0.0097426
                     15,                 1.2657,                 1.4785,                 1.2963,                0.69939,                0.33825,                0.42434,                0.25366,                 1.7834,                 2.0278,                 1.6587,              0.0097228,              0.0097228,              0.0097228
                     16,                 1.2692,                 1.6451,                  1.359,                0.46416,                0.35798,                0.41611,                0.24827,                 1.8917,                 2.1956,                 1.7109,               0.009703,               0.009703,               0.009703
                     17,                 1.3221,                 1.4812,                  1.363,                0.54998,                0.39991,                0.45439,                0.26929,                 1.8002,                 2.3336,                 1.6791,              0.0096832,              0.0096832,              0.0096832
                     18,                 1.2863,                 1.2726,                 1.3718,                0.81978,                0.33455,                0.44846,                0.25697,                 1.8913,                 1.9584,                 1.7978,              0.0096634,              0.0096634,              0.0096634
                     19,                 1.2819,                 1.3669,                 1.3584,                0.76748,                0.36194,                0.38697,                0.21965,                  1.834,                 2.3532,                 1.8356,              0.0096436,              0.0096436,              0.0096436
                     20,                 1.2758,                 1.3651,                 1.3153,                0.29458,                0.27472,                0.33602,                0.18343,                 1.7894,                 2.4827,                 1.7025,              0.0096238,              0.0096238,              0.0096238
                     21,                 1.1996,                  1.379,                 1.3146,                0.81611,                0.26943,                0.44056,                0.21763,                 1.8644,                 2.7134,                 1.8206,               0.009604,               0.009604,               0.009604
                     22,                 1.1594,                 1.1202,                 1.2383,                0.71282,                0.30157,                0.40031,                 0.1926,                 1.8923,                 2.1526,                 1.8226,              0.0095842,              0.0095842,              0.0095842
                     23,                 1.2574,                 1.1648,                 1.3202,                0.56233,                0.43983,                0.52808,                0.21513,                  1.753,                 2.0597,                  1.651,              0.0095644,              0.0095644,              0.0095644
                     24,                 1.2234,                 1.1812,                 1.2992,                0.60559,                0.29174,                0.35161,                0.15449,                  1.887,                 2.5882,                 1.8148,              0.0095446,              0.0095446,              0.0095446
                     25,                 1.2352,                 1.1834,                 1.2822,                 0.6997,                0.44598,                 0.5028,                0.27404,                 1.7965,                  1.882,                 1.7426,              0.0095248,              0.0095248,              0.0095248
                     26,                 1.2821,                 1.1839,                 1.3624,                0.66936,                0.26056,                 0.3601,                 0.2183,                 1.7804,                 2.3432,                 1.7326,               0.009505,               0.009505,               0.009505
                     27,                  1.314,                 1.3867,                  1.361,                0.38435,                0.34012,                0.41779,                0.22852,                 1.8917,                 2.1353,                 1.8414,              0.0094852,              0.0094852,              0.0094852
                     28,                 1.2163,                 1.0421,                 1.2504,                0.59991,                0.31667,                0.34885,                0.17983,                 2.0088,                 2.3664,                 1.9994,              0.0094654,              0.0094654,              0.0094654
                     29,                 1.2006,                 1.0018,                   1.23,                0.46504,                0.35791,                0.42417,                0.24355,                 1.7514,                 1.9207,                 1.7697,              0.0094456,              0.0094456,              0.0094456
                     30,                 1.1336,                0.95425,                 1.2263,                0.77877,                0.32056,                 0.3414,                0.19322,                 1.7285,                 2.0301,                 1.7571,              0.0094258,              0.0094258,              0.0094258
                     31,                 1.1851,                0.97043,                 1.2622,                0.50469,                0.35667,                0.41092,                0.22249,                 1.9378,                 1.8826,                 1.8911,               0.009406,               0.009406,               0.009406
                     32,                 1.0957,                0.98247,                 1.2109,                0.65068,                0.33425,                0.40693,                0.23121,                 1.9144,                 1.8908,                 1.8874,              0.0093862,              0.0093862,              0.0093862
                     33,                 1.2012,                 1.0887,                 1.2942,                0.61279,                0.33845,                0.42364,                0.22615,                 1.9033,                 1.8375,                 1.8063,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.1959,                 1.0822,                  1.224,                0.56735,                0.35683,                0.44451,                   0.25,                 1.8594,                 1.5904,                 1.8474,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.1654,                0.98019,                 1.2424,                0.46739,                0.45048,                 0.4653,                0.26537,                 1.8152,                 1.5355,                 1.7769,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.1571,                0.98164,                 1.2047,                0.84804,                0.41568,                0.50399,                0.27629,                 1.8298,                 1.6403,                  1.671,               0.009307,               0.009307,               0.009307
                     37,                 1.1629,                 1.0162,                 1.2227,                0.44825,                0.46902,                0.48908,                 0.2845,                 1.7434,                 1.5456,                 1.5838,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.1391,                0.98331,                 1.1995,                0.61573,                0.42304,                 0.4708,                0.26098,                 1.8169,                 1.5614,                 1.5858,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.1245,                0.93065,                 1.2073,                0.57323,                0.37194,                0.42724,                0.25861,                 1.8039,                 1.5658,                 1.6369,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.1904,                0.97536,                 1.2488,                  0.633,                0.38963,                0.46864,                0.25619,                 1.8271,                 1.5708,                 1.5957,              0.0092278,              0.0092278,              0.0092278
                     41,                  1.149,                 0.9355,                 1.2115,                0.59486,                0.39972,                0.44495,                 0.2679,                 1.8827,                 1.5107,                 1.6501,               0.009208,               0.009208,               0.009208
                     42,                 1.2452,                 1.0439,                 1.2455,                0.56738,                 0.4082,                0.43221,                0.25306,                 1.9099,                 1.7082,                 1.6141,              0.0091882,              0.0091882,              0.0091882
                     43,                  1.087,                0.90971,                 1.1825,                0.44015,                 0.4527,                0.45173,                0.24989,                 1.8494,                 1.5839,                 1.6496,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.0844,                0.84996,                 1.1407,                0.46843,                0.43667,                0.44099,                0.24476,                 1.9175,                 1.7873,                 1.6508,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.0355,                0.90437,                 1.1342,                0.54963,                0.42369,                0.45094,                0.24129,                 1.8695,                 1.7847,                 1.6879,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.1011,                0.90818,                 1.1701,                0.76195,                0.35316,                0.39082,                0.20873,                 1.9248,                 1.7654,                 1.6525,               0.009109,               0.009109,               0.009109
                     47,                 1.0957,                0.89363,                 1.2135,                0.78356,                   0.43,                0.42766,                 0.2266,                 1.8951,                  1.573,                 1.6672,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.0611,                0.84968,                 1.1676,                0.72359,                0.43816,                 0.4468,                0.22711,                 1.9038,                 1.3628,                 1.7035,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.1407,                0.85075,                 1.1866,                 0.6966,                 0.4175,                0.42399,                0.22625,                 2.0347,                 1.4747,                 1.8548,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.0939,                0.88323,                 1.1835,                0.84062,                0.38536,                0.45251,                0.25379,                 1.8291,                 1.5909,                 1.6929,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.0489,                 0.8334,                  1.152,                0.64217,                0.42792,                0.45446,                0.25007,                 1.9525,                 1.6115,                 1.7681,                0.00901,                0.00901,                0.00901
                     52,                 1.1017,                0.86324,                 1.2075,                0.63111,                0.38861,                0.46382,                0.23665,                 1.7237,                 1.7871,                  1.552,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.0332,                0.87847,                 1.1404,                0.63812,                0.42478,                0.50823,                0.23698,                 1.6884,                 1.6418,                 1.5151,              0.0089704,              0.0089704,              0.0089704
                     54,                0.98905,                0.78229,                 1.1334,                0.57661,                0.46405,                0.52671,                0.24235,                 1.7039,                 1.6017,                  1.537,              0.0089506,              0.0089506,              0.0089506
                     55,                0.97214,                0.80672,                 1.1392,                0.84553,                 0.4576,                0.51225,                 0.2261,                 1.7514,                 1.5985,                 1.5631,              0.0089308,              0.0089308,              0.0089308
                     56,                0.98316,                0.78681,                 1.1327,                 0.7947,                0.51482,                0.54282,                0.22295,                 1.7914,                 1.5428,                 1.5944,               0.008911,               0.008911,               0.008911
                     57,                 1.0468,                0.81192,                 1.1316,                0.84716,                0.48841,                0.56516,                0.23081,                 1.8122,                 1.7162,                 1.6216,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.0829,                0.84238,                 1.1778,                0.86028,                0.56022,                  0.615,                0.25225,                  1.678,                 1.4235,                 1.5653,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.0996,                0.88889,                 1.2251,                0.77639,                 0.4425,                0.52991,                0.26427,                 1.6816,                 1.5083,                 1.5112,              0.0088516,              0.0088516,              0.0088516
                     60,                0.98552,                0.76407,                 1.1014,                 0.8354,                0.46907,                  0.534,                0.24056,                 1.6515,                 1.4163,                 1.4782,              0.0088318,              0.0088318,              0.0088318
