                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 3.2662,                 3.3362,                 3.2489,                0.00061,                 0.0625,                0.00063,                0.00019,                 3.6242,                    inf,                 14.277,               0.074253,             0.00025331,             0.00025331
                     27,                 3.2691,                 3.2884,                 3.1478,                0.00059,                 0.0625,                0.00055,                0.00015,                 3.9409,                    inf,                 22.014,               0.073263,             0.00026278,             0.00026278
                     28,                 3.2946,                 3.4626,                 3.2096,                0.00034,                   0.05,                0.00025,                0.00016,                 4.0625,                    inf,                 23.634,               0.072272,             0.00027224,             0.00027224
                     29,                 3.1188,                 3.2836,                 3.1648,                0.00034,                   0.05,                0.00025,                0.00014,                 4.0376,                    inf,                 23.965,               0.071282,             0.00028167,             0.00028167
                     30,                 3.2643,                 3.4262,                 3.3101,                0.00041,                 0.0875,                 0.0004,                0.00028,                 3.6094,                    inf,                 18.433,               0.070291,             0.00029109,             0.00029109
                     31,                 3.1939,                  3.706,                 3.0727,                 0.0004,                 0.1125,                0.00047,                0.00021,                 3.5659,                    inf,                 17.778,                 0.0693,             0.00030049,             0.00030049
                     32,                 3.1213,                 3.3054,                 2.9774,                0.00032,                 0.0875,                0.00038,                  9e-05,                  4.296,                    inf,                 23.774,                0.06831,             0.00030986,             0.00030986
                     33,                 3.1376,                 3.4224,                 3.0883,                0.00037,                    0.1,                0.00044,                 0.0001,                 4.0771,                    inf,                 19.411,               0.067319,             0.00031922,             0.00031922
                     34,                 3.1406,                 3.3113,                 3.0812,                 0.0004,                 0.1125,                0.00045,                0.00013,                 3.9078,                    inf,                 11.845,               0.066329,             0.00032856,             0.00032856
                     35,                 3.1288,                 3.4558,                 3.1298,                0.00041,                 0.1125,                 0.0004,                  9e-05,                 4.0885,                    inf,                 14.254,               0.065338,             0.00033787,             0.00033787
                     36,                  3.065,                 3.4402,                 3.1737,                0.00042,                 0.1125,                 0.0004,                  9e-05,                 4.1141,                    inf,                 17.576,               0.064347,             0.00034717,             0.00034717
                     37,                 3.0245,                 3.2075,                 3.0528,                0.00037,                    0.1,                0.00039,                  9e-05,                 4.0795,                    inf,                 20.057,               0.063356,             0.00035645,             0.00035645
                     38,                 3.0953,                 3.3398,                   2.98,                0.00037,                    0.1,                 0.0004,                  9e-05,                 4.0953,                    inf,                 23.324,               0.062366,              0.0003657,              0.0003657
                     39,                 3.0423,                  3.297,                 3.0158,                0.00046,                 0.1125,                0.00046,                 0.0001,                 4.0506,                    inf,                 18.477,               0.061375,             0.00037494,             0.00037494
                     40,                 3.0743,                 3.2459,                 3.0146,                0.00037,                    0.1,                0.00042,                0.00011,                 4.0367,                    inf,                 23.016,               0.060384,             0.00038416,             0.00038416
                     41,                 2.9118,                 3.2969,                 2.8967,                0.00037,                    0.1,                0.00043,                 0.0001,                 4.0617,                    inf,                 21.957,               0.059393,             0.00039336,             0.00039336
                     42,                 3.0033,                 3.2043,                 3.0353,                0.00028,                  0.075,                0.00023,                  7e-05,                 4.2705,                    inf,                 22.181,               0.058403,             0.00040254,             0.00040254
                     43,                 2.9804,                 3.3032,                 2.9115,                0.00029,                  0.075,                0.00023,                  7e-05,                 4.3168,                    inf,                 18.167,               0.057412,             0.00041169,             0.00041169
                     44,                 3.1136,                 3.3247,                 2.9563,                0.40442,                   0.05,                0.00332,                0.00045,                 4.3539,                 344.19,                  13.19,               0.056421,             0.00042083,             0.00042083
                     45,                 2.8601,                 3.1602,                 2.8685,                0.00092,                   0.05,                0.00224,                 0.0003,                 4.3653,                    inf,                 16.283,                0.05543,             0.00042995,             0.00042995
                     46,                 2.8296,                 3.2621,                 2.8871,                0.20566,                   0.05,                0.00212,                0.00028,                  4.367,                 248.07,                 15.186,               0.054439,             0.00043905,             0.00043905
                     47,                 2.9227,                 3.1763,                  2.906,                0.20241,                   0.05,                0.00145,                0.00026,                 4.3149,                 26.442,                 15.943,               0.053448,             0.00044813,             0.00044813
                     48,                 2.8987,                 3.1707,                 2.8453,                0.20241,                   0.05,                0.00145,                0.00026,                 4.2591,                 13.576,                  16.57,               0.052457,             0.00045719,             0.00045719
                     49,                  2.877,                 3.2966,                 2.8726,                0.00186,                   0.05,                  0.002,                0.00033,                 4.3496,                 278.06,                 18.045,               0.051466,             0.00046623,             0.00046623
                     50,                  2.717,                  3.135,                 2.8359,                0.20477,                   0.05,                0.00363,                0.00049,                 4.4131,                 198.78,                 13.296,               0.050475,             0.00047525,             0.00047525
                     51,                 2.9236,                 3.2597,                 2.8519,                0.20293,                 0.0375,                 0.0049,                0.00071,                 4.2878,                 134.91,                 8.2936,               0.049484,             0.00048425,             0.00048425
                     52,                 3.0022,                 3.2194,                 2.8799,                0.00066,                 0.0625,                0.00086,                0.00017,                 4.2126,                 103.19,                 8.1363,               0.048493,             0.00049323,             0.00049323
                     53,                 2.8126,                 3.1082,                 2.8051,                0.00066,                 0.0625,                0.00086,                0.00017,                 3.5061,                 36.583,                 4.8185,               0.047502,             0.00050219,             0.00050219
                     54,                 2.8607,                 2.9926,                 2.7825,                0.00066,                 0.0625,                0.00086,                0.00017,                 4.0631,                 41.037,                 6.5062,               0.046511,             0.00051113,             0.00051113
                     55,                 2.8569,                 3.1218,                 2.8286,                0.00066,                 0.0625,                0.00086,                0.00017,                 4.1297,                 6.9396,                 5.6949,                0.04552,             0.00052005,             0.00052005
                     56,                 2.8784,                 3.0578,                 2.7835,                0.00066,                 0.0625,                0.00086,                0.00017,                 3.6509,                 7.4379,                  3.987,               0.044529,             0.00052895,             0.00052895
                     57,                 3.0387,                 3.2058,                 2.8797,                0.00022,                 0.0625,                0.00017,                  8e-05,                 3.6065,                 7.4088,                 4.3101,               0.043538,             0.00053783,             0.00053783
                     58,                 3.0605,                 3.3397,                  2.872,                 0.0008,                 0.0625,                0.00056,                  9e-05,                  4.583,                 262.03,                 15.843,               0.042547,              0.0005467,              0.0005467
                     59,                 2.8669,                 3.0966,                 2.8106,                0.20031,                  0.075,                0.00043,                  8e-05,                 4.5329,                    inf,                 17.437,               0.041556,             0.00055554,             0.00055554
                     60,                 3.0199,                 3.2458,                 2.8751,                0.20031,                  0.075,                0.00042,                  8e-05,                 4.3221,                    inf,                 17.102,               0.040564,             0.00056436,             0.00056436
                     61,                  2.941,                 3.1363,                 2.8474,                0.40079,                   0.05,                0.00044,                 0.0001,                 4.4078,                 134.24,                 10.656,               0.039573,             0.00057316,             0.00057316
                     62,                 2.8226,                  3.067,                 2.7891,                0.40079,                   0.05,                0.00044,                 0.0001,                 3.4029,                 5.4459,                 3.7343,               0.038582,             0.00058194,             0.00058194
                     63,                 2.8361,                 3.1478,                 2.8475,                0.40079,                   0.05,                0.00044,                 0.0001,                  3.529,                 6.2529,                 3.3331,               0.037591,             0.00059071,             0.00059071
                     64,                 2.7945,                 3.1346,                 2.8435,                0.00223,                 0.0875,                 0.0033,                 0.0008,                 3.8104,                 4.3751,                 4.8191,               0.036599,             0.00059945,             0.00059945
                     65,                 2.7868,                 3.0865,                 2.8775,                 0.0041,                  0.075,                0.00576,                0.00149,                 3.7136,                  4.528,                 4.0537,               0.035608,             0.00060817,             0.00060817
                     66,                 2.7768,                 3.0195,                 2.6935,                 0.0041,                  0.075,                0.00576,                0.00149,                 4.2398,                 8.0524,                 3.9823,               0.034617,             0.00061688,             0.00061688
                     67,                 2.6799,                 3.0299,                 2.7783,                 0.0041,                  0.075,                0.00576,                0.00149,                 4.0266,                 8.1885,                 3.5912,               0.033626,             0.00062556,             0.00062556
                     68,                 2.8148,                 3.4443,                 2.8327,                 0.0041,                  0.075,                0.00576,                0.00149,                 4.3365,                  8.183,                 3.9305,               0.032634,             0.00063422,             0.00063422
                     69,                  3.026,                 3.4749,                 2.8824,                 0.0041,                  0.075,                0.00576,                0.00149,                 3.8989,                 7.7502,                 3.7024,               0.031643,             0.00064287,             0.00064287
                     70,                 2.9269,                 3.3154,                 2.7959,                0.20254,                    0.1,                0.00499,                0.00066,                  4.112,                 8.0852,                 5.2743,               0.030651,             0.00065149,             0.00065149
                     71,                 2.8319,                 2.9642,                 2.8511,                0.61384,                    0.1,                0.02483,                0.00248,                 3.7424,                 12.473,                 3.9863,                0.02966,             0.00066009,             0.00066009
                     72,                 2.9028,                 2.8645,                 2.8144,                0.43798,                    0.1,                0.01996,                  0.002,                 3.7808,                 11.554,                 3.5234,               0.028669,             0.00066868,             0.00066868
                     73,                 2.8607,                 3.1288,                 2.6982,                0.63851,                    0.1,                0.02497,                0.00293,                 4.0182,                 5.6191,                 3.5642,               0.027677,             0.00067724,             0.00067724
                     74,                 2.8073,                 3.1715,                  2.708,                0.63851,                    0.1,                0.02497,                0.00293,                 3.8398,                 6.9672,                  4.777,               0.026686,             0.00068579,             0.00068579
                     75,                 2.7737,                 3.0255,                 2.7395,                0.63851,                    0.1,                0.02497,                0.00293,                 4.2697,                 6.8623,                 3.9662,               0.025694,             0.00069431,             0.00069431
                     76,                 2.8024,                   2.96,                 2.6921,                0.63851,                    0.1,                0.02497,                0.00293,                 4.6194,                 6.8938,                 4.5431,               0.024703,             0.00070282,             0.00070282
                     77,                  2.701,                 2.9023,                 2.7061,                0.63851,                    0.1,                0.02497,                0.00293,                 4.6686,                 7.1642,                 4.9315,               0.023711,              0.0007113,              0.0007113
                     78,                 2.6795,                 2.8655,                 2.7199,                0.63851,                    0.1,                0.02497,                0.00293,                 5.3854,                  7.048,                 5.2173,                0.02272,             0.00071977,             0.00071977
                     79,                 2.7753,                 2.8893,                 2.7102,                0.63851,                    0.1,                0.02497,                0.00293,                 3.3944,                 7.8588,                 4.1025,               0.021728,             0.00072821,             0.00072821
                     80,                 2.7085,                 3.0548,                  2.684,                0.63851,                    0.1,                0.02497,                0.00293,                 2.6542,                 8.3308,                 3.9943,               0.020737,             0.00073664,             0.00073664
                     81,                 2.7138,                 3.0664,                 2.6995,                0.63851,                    0.1,                0.02497,                0.00293,                  3.486,                 6.5942,                 5.5696,               0.019745,             0.00074505,             0.00074505
                     82,                 2.7238,                 3.0471,                  2.715,                0.63851,                    0.1,                0.02497,                0.00293,                 3.9079,                 18.086,                 6.1551,               0.018753,             0.00075343,             0.00075343
                     83,                 2.6636,                 3.0108,                 2.7098,                0.63851,                    0.1,                0.02497,                0.00293,                 5.5034,                 18.602,                 6.6302,               0.017762,              0.0007618,              0.0007618
                     84,                 2.6919,                 2.9853,                 2.6906,                0.00426,                 0.1775,                0.10225,                0.04307,                 4.3273,                 3.6866,                 3.9969,                0.01677,             0.00077015,             0.00077015
                     85,                 2.6277,                 2.8973,                 2.6967,                0.00174,                   0.14,                0.00345,                0.00082,                 4.6621,                 4.4126,                  4.148,               0.015778,             0.00077847,             0.00077847
                     86,                 2.6538,                  2.924,                 2.6556,                0.00028,                   0.04,                0.00025,                 0.0001,                 4.8104,                 4.3334,                 4.3483,               0.014787,             0.00078678,             0.00078678
                     87,                 2.7527,                 2.9274,                 2.6509,                0.00028,                   0.04,                0.00025,                 0.0001,                 4.9897,                 5.2841,                 4.7689,               0.013795,             0.00079507,             0.00079507
                     88,                 2.6477,                 2.7523,                 2.6798,                0.00028,                   0.04,                0.00025,                 0.0001,                 4.8036,                    6.8,                 4.3186,               0.012803,             0.00080333,             0.00080333
                     89,                 2.6859,                 3.0703,                 2.6103,                0.00028,                   0.04,                0.00025,                 0.0001,                 3.7134,                 26.241,                 3.4284,               0.011812,             0.00081158,             0.00081158
                     90,                 2.7118,                 3.1508,                 2.7456,                0.00039,                 0.0625,                0.00056,                0.00011,                 4.0777,                 485.15,                 5.9941,                0.01082,             0.00081981,             0.00081981
                     91,                 2.6516,                 2.8414,                 2.6503,                0.40059,                 0.0125,                0.00041,                  8e-05,                  3.932,                    inf,                 6.6008,               0.009828,             0.00082802,             0.00082802
                     92,                 2.6816,                 2.9794,                  2.668,                0.00045,                 0.0375,                0.00031,                  6e-05,                 3.9705,                    inf,                 5.0613,              0.0088362,             0.00083621,             0.00083621
                     93,                 2.6524,                 2.9527,                 2.7265,                0.00045,                 0.0375,                0.00031,                  6e-05,                 4.6007,                    inf,                 11.959,              0.0078444,             0.00084437,             0.00084437
                     94,                 2.6847,                 2.9661,                 2.7066,                0.00045,                 0.0375,                0.00031,                  6e-05,                 4.3406,                    inf,                 9.3392,              0.0068525,             0.00085252,             0.00085252
                     95,                 2.7009,                 3.0555,                  2.625,                0.00045,                 0.0375,                0.00031,                  6e-05,                  5.504,                    inf,                 15.199,              0.0058607,             0.00086065,             0.00086065
                     96,                 2.6205,                 2.9219,                 2.6801,                0.00045,                 0.0375,                0.00031,                  6e-05,                 5.7753,                 1396.4,                 13.358,              0.0048688,             0.00086876,             0.00086876
                     97,                 2.5754,                 2.9921,                 2.6721,                0.00045,                 0.0375,                0.00031,                  6e-05,                 5.5078,                  644.9,                 13.794,              0.0038769,             0.00087685,             0.00087685
                     98,                 2.5545,                 2.8988,                 2.6498,                0.40158,                 0.0125,                0.00067,                  9e-05,                 4.2315,                 160.92,                  12.76,              0.0028849,             0.00088492,             0.00088492
                     99,                 2.5109,                  2.908,                 2.6508,                0.20298,                   0.05,                0.00094,                0.00013,                 4.2153,                 61.782,                 11.154,               0.001893,             0.00089297,             0.00089297
                    100,                 2.6255,                 2.9905,                 2.6507,                0.40108,                 0.0125,                0.00036,                  5e-05,                 4.6554,                 18.294,                  14.45,               0.000901,               0.000901,               0.000901
                    101,                 2.6245,                 2.8315,                 2.6012,                0.00803,                  0.125,                0.00672,                0.00188,                 4.6415,                 4.6461,                 11.634,               0.000901,               0.000901,               0.000901
                    102,                 2.6529,                 2.8693,                 2.6051,                0.00803,                  0.125,                0.00672,                0.00188,                 3.9623,                 6.7671,                 5.3976,             0.00090001,             0.00090001,             0.00090001
                    103,                 2.5607,                 2.8926,                 2.6471,                0.00803,                  0.125,                0.00672,                0.00188,                 4.3358,                 6.7203,                 6.4146,             0.00089902,             0.00089902,             0.00089902
                    104,                 2.6811,                 2.8789,                 2.5986,                0.00803,                  0.125,                0.00672,                0.00188,                 4.3171,                  5.923,                 7.0185,             0.00089803,             0.00089803,             0.00089803
                    105,                 2.5984,                 2.9146,                 2.6259,                 0.0001,                  0.025,                  6e-05,                  3e-05,                 4.6505,                 25.462,                 8.0978,             0.00089704,             0.00089704,             0.00089704
                    106,                  2.583,                 2.9659,                 2.6891,                0.00012,                  0.025,                  6e-05,                  2e-05,                  4.674,                 211.53,                 8.5051,             0.00089605,             0.00089605,             0.00089605
                    107,                 2.6723,                 3.0566,                 2.7097,                  8e-05,                 0.0125,                  3e-05,                  1e-05,                 4.4021,                 68.325,                 7.8025,             0.00089506,             0.00089506,             0.00089506
                    108,                 2.6458,                 2.8527,                   2.64,                0.20006,                 0.0125,                  3e-05,                  1e-05,                 4.3102,                 11.382,                  7.388,             0.00089407,             0.00089407,             0.00089407
                    109,                 2.5788,                 2.8424,                 2.6669,                  7e-05,                 0.0125,                  4e-05,                      0,                 4.1771,                 6.7787,                 7.0374,             0.00089308,             0.00089308,             0.00089308
                    110,                  2.657,                 2.8854,                 2.6777,                  7e-05,                 0.0125,                  4e-05,                      0,                 4.0911,                 6.4856,                 6.4471,             0.00089209,             0.00089209,             0.00089209
                    111,                 2.5206,                  2.759,                 2.5372,                  7e-05,                 0.0125,                  4e-05,                      0,                 4.1174,                 6.1747,                 4.4987,              0.0008911,              0.0008911,              0.0008911
                    112,                 2.6363,                 2.9045,                 2.6773,                  7e-05,                 0.0125,                  4e-05,                      0,                  5.134,                 6.1411,                 7.5522,             0.00089011,             0.00089011,             0.00089011
                    113,                 2.5661,                 2.8036,                  2.572,                  7e-05,                 0.0125,                  4e-05,                      0,                 5.7431,                  30.98,                 14.719,             0.00088912,             0.00088912,             0.00088912
                    114,                 2.5391,                 2.9112,                 2.5822,                  7e-05,                 0.0125,                  4e-05,                      0,                 5.6797,                 33.768,                 14.702,             0.00088813,             0.00088813,             0.00088813
                    115,                 2.5919,                 2.8198,                 2.6229,                0.40223,                    0.1,                0.00257,                0.00036,                  4.175,                 11.493,                 5.1066,             0.00088714,             0.00088714,             0.00088714
                    116,                 2.5392,                 2.7302,                  2.563,                0.40223,                    0.1,                0.00257,                0.00036,                 3.8667,                 7.5984,                 4.7716,             0.00088615,             0.00088615,             0.00088615
                    117,                 2.5563,                 2.8859,                 2.5338,                0.40223,                    0.1,                0.00257,                0.00036,                 4.1618,                 6.7143,                 5.3491,             0.00088516,             0.00088516,             0.00088516
                    118,                 2.5549,                 2.9048,                 2.6695,                0.40549,                    0.1,                0.00784,                0.00233,                 4.4254,                 8.7665,                 6.8886,             0.00088417,             0.00088417,             0.00088417
                    119,                 2.5272,                  2.863,                 2.5593,                0.40549,                    0.1,                0.00784,                0.00233,                 4.7771,                  30.63,                 14.307,             0.00088318,             0.00088318,             0.00088318
                    120,                 2.5535,                 2.8189,                 2.6131,                0.40228,                    0.1,                0.00208,                0.00048,                 4.5199,                 7.0306,                 8.9878,             0.00088219,             0.00088219,             0.00088219
                    121,                 2.6172,                 2.9504,                 2.6421,                0.40228,                    0.1,                0.00208,                0.00048,                 4.6039,                  5.083,                 7.2903,              0.0008812,              0.0008812,              0.0008812
                    122,                 2.5603,                 2.8333,                 2.5361,                0.00055,                 0.1125,                0.00036,                0.00024,                  4.348,                 6.2873,                 9.8554,             0.00088021,             0.00088021,             0.00088021
                    123,                 2.5651,                 2.8349,                  2.547,                0.00073,                 0.1375,                0.00044,                  8e-05,                 4.1311,                 52.765,                 9.5056,             0.00087922,             0.00087922,             0.00087922
                    124,                 2.6137,                 2.8947,                 2.5765,                0.20064,                 0.1375,                 0.0006,                0.00011,                 4.0456,                 66.829,                 5.8682,             0.00087823,             0.00087823,             0.00087823
                    125,                 2.5624,                 2.8641,                  2.592,                0.00158,                  0.125,                0.00057,                0.00012,                 4.1601,                 98.623,                 5.8497,             0.00087724,             0.00087724,             0.00087724
                    126,                 2.5811,                 2.9066,                 2.6241,                0.00165,                 0.1125,                0.00074,                0.00019,                 4.1272,                 182.99,                 7.0068,             0.00087625,             0.00087625,             0.00087625
                    127,                 2.5101,                 2.9258,                 2.5797,                0.00064,                  0.125,                0.00035,                 0.0001,                 4.2424,                 298.59,                 7.0992,             0.00087526,             0.00087526,             0.00087526
                    128,                 2.5198,                 2.9306,                 2.5245,                  7e-05,                 0.0125,                  5e-05,                  1e-05,                 4.3616,                    inf,                 5.4596,             0.00087427,             0.00087427,             0.00087427
                    129,                 2.6039,                 2.8701,                 2.6528,                  4e-05,                 0.0125,                  2e-05,                      0,                 4.5357,                    inf,                 5.5261,             0.00087328,             0.00087328,             0.00087328
                    130,                 2.5779,                 2.7921,                 2.5457,                 0.0029,                0.01111,                0.00204,                 0.0002,                 4.4584,                    inf,                 4.9598,             0.00087229,             0.00087229,             0.00087229
                    131,                 2.5322,                 2.9087,                   2.55,                0.00094,                0.03472,                0.00065,                0.00016,                 4.2878,                    inf,                 4.9497,              0.0008713,              0.0008713,              0.0008713
                    132,                 2.4998,                 2.8188,                 2.5285,                0.40125,                0.03333,                0.00052,                0.00015,                 3.7756,                 124.81,                 4.1214,             0.00087031,             0.00087031,             0.00087031
                    133,                 2.5251,                 2.8266,                 2.6101,                0.40241,                   0.05,                0.00729,                0.00243,                 3.6697,                 8.5364,                 4.1431,             0.00086932,             0.00086932,             0.00086932
                    134,                 2.4051,                  2.743,                 2.5383,                0.40585,                  0.075,                0.02536,                0.00875,                 4.1104,                 6.7112,                 6.0023,             0.00086833,             0.00086833,             0.00086833
